title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,polarity1,subjectivity,compound,vader_sentiment,summary
Overcoming AI Bias Within Life Sciences - Pharmaceutical Executive,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LnBoYXJtZXhlYy5jb20vdmlldy9vdmVyY29taW5nLWFpLWJpYXMtd2l0aGluLWxpZmUtc2NpZW5jZXPSAQA?oc=5,2023-10-05,Pharmaceutical Executive,US,en,overcoming ai bias within life sciences  pharmaceutical executive,58,9,Thursday,10,2023,4,False,False,Other,https://www.pharmexec.com/view/overcoming-ai-bias-within-life-sciences,www.pharmexec.com,www,2,com,70,['Joe Nipko'],0.0,0.0,-0.1027,negative,Artificial intelligence (AI) has
AI facial recognition: Campaigners and MPs call for ban - BBC.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY3MDIyMDA10gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjcwMjIwMDUuYW1w?oc=5,2023-10-05,BBC.com,US,en,ai facial recognition campaigners and mps call for ban  bbccom,55,11,Thursday,10,2023,4,False,False,Broadcast Media,https://www.bbc.com/news/technology-67022005,www.bbc.com,www,2,com,44,[],0.0,0.0,-0.5574,negative,summarize: 
Computing pioneers profoundly disagree on AI risk - Inside Higher Ed,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5pbnNpZGVoaWdoZXJlZC5jb20vbmV3cy90ZWNoLWlubm92YXRpb24vYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvMjAyMy8xMC8wNS9jb21wdXRpbmctcGlvbmVlcnMtcHJvZm91bmRseS1kaXNhZ3JlZS1hadIBAA?oc=5,2023-10-05,Inside Higher Ed,US,en,computing pioneers profoundly disagree on ai risk  inside higher ed,58,11,Thursday,10,2023,4,False,False,Other,https://www.insidehighered.com/news/tech-innovation/artificial-intelligence/2023/10/05/computing-pioneers-profoundly-disagree-ai,www.insidehighered.com,www,7,com,128,['Susan D Agostino'],0.1666666666666666,0.75,-0.5719,negative,The Heidelberg Laureate Forum
Utah County using new AI platform for emergency response - StateScoop,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vc3RhdGVzY29vcC5jb20vdXRhaC1jb3VudHktYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY2FyYnluZS_SAQA?oc=5,2023-10-05,StateScoop,US,en,utah county using new ai platform for emergency response  statescoop,59,11,Thursday,10,2023,4,False,False,Other,https://statescoop.com/utah-county-artificial-intelligence-carbyne/,statescoop.com,statescoop,2,com,67,"['Sophia Fox-Sowell', 'Caroline Nihill', 'Keely Quinlan', 'Colin Wood', 'Statescoop Staff']",0.1363636363636363,0.4545454545454545,-0.3818,negative,"Metro Emergency Communications in Utah County,"
WA authors are teaching AI how to write — without their consent - Crosscut,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vY3Jvc3NjdXQuY29tL2N1bHR1cmUvMjAyMy8xMC93YS1hdXRob3JzLWFyZS10ZWFjaGluZy1haS1ob3ctd3JpdGUtd2l0aG91dC10aGVpci1jb25zZW500gEA?oc=5,2023-10-05,Crosscut,US,en,wa authors are teaching ai how to write  without their consent  crosscut,61,14,Thursday,10,2023,4,False,False,Other,https://crosscut.com/culture/2023/10/wa-authors-are-teaching-ai-how-write-without-their-consent,crosscut.com,crosscut,4,com,95,[],0.0,0.0,-0.1695,negative,"A database of 191,000 books"
Anumana earns first full FDA clearance for AI to detect low ejection ... - FierceBiotech,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmZpZXJjZWJpb3RlY2guY29tL21lZHRlY2gvYW51bWFuYS1lYXJucy1maXJzdC1mdWxsLWZkYS1jbGVhcmFuY2UtYWktZGV0ZWN0LWxvdy1lamVjdGlvbi1mcmFjdGlvbtIBAA?oc=5,2023-10-05,FierceBiotech,US,en,anumana earns first full fda clearance for ai to detect low ejection   fiercebiotech,74,15,Thursday,10,2023,4,False,False,Blog,https://www.fiercebiotech.com/medtech/anumana-earns-first-full-fda-clearance-ai-detect-low-ejection-fraction,www.fiercebiotech.com,www,2,com,108,['Andrea Park'],0.1999999999999999,0.3944444444444444,-0.2732,negative,0
DHS to release AI guidance for critical infrastructure - Nextgov/FCW,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm5leHRnb3YuY29tL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLzIwMjMvMTAvZGhzLXJlbGVhc2UtYWktZ3VpZGFuY2UtY3JpdGljYWwtaW5mcmFzdHJ1Y3R1cmUvMzkwOTc5L9IBAA?oc=5,2023-10-05,Nextgov/FCW,US,en,dhs to release ai guidance for critical infrastructure  nextgovfcw,59,10,Thursday,10,2023,4,False,False,Other,https://www.nextgov.com/artificial-intelligence/2023/10/dhs-release-ai-guidance-critical-infrastructure/390979/,www.nextgov.com,www,6,com,111,['Alexandra Kelley'],0.0,0.8,-0.3182,negative,Department of Homeland Security is developing guidance
5 Key Risks of Generative AI in the Workplace - Lexology,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9NTRjMThjMmUtNDc4MC00MjUzLWFmODEtZGUwYTZmYzQ0MjYx0gEA?oc=5,2023-10-05,Lexology,US,en, key risks of generative ai in the workplace  lexology,46,11,Thursday,10,2023,4,False,False,Other,https://www.lexology.com/library/detail.aspx?g=54c18c2e-4780-4253-af81-de0a6fc44261,www.lexology.com,www,2,com,83,[],0.0,1.0,-0.2732,negative,Generative AI is a form of
AI shows bias based on race and sex - Health Imaging,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vaGVhbHRoaW1hZ2luZy5jb20vdG9waWNzL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlL2FpLXN0dWR5LWJpYXMtcmFjZS1zZXgtZm91bmRhdGlvbi1tb2RlbNIBAA?oc=5,2023-10-05,Health Imaging,US,en,ai shows bias based on race and sex  health imaging,42,11,Thursday,10,2023,4,False,False,Other,https://healthimaging.com/topics/artificial-intelligence/ai-study-bias-race-sex-foundation-model,healthimaging.com,healthimaging,3,com,96,[],0.0,0.0,-0.1027,negative,Foundation models offer the potential to
"Batteries, 5G, AI and the battle for spectrum: How DOE is adapting - FedScoop",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZmVkc2Nvb3AuY29tL2JhdHRlcmllcy01Zy1haS1hbmQtdGhlLWJhdHRsZS1mb3Itc3BlY3RydW0taG93LWRvZS1pcy1hZGFwdGluZy_SAQA?oc=5,2023-10-05,FedScoop,US,en,batteries g ai and the battle for spectrum how doe is adapting  fedscoop,64,14,Thursday,10,2023,4,False,False,Other,https://fedscoop.com/batteries-5g-ai-and-the-battle-for-spectrum-how-doe-is-adapting/,fedscoop.com,fedscoop,2,com,85,"['Rebecca Heilweil', 'Nihal Krishan', 'Caroline Nihill', 'Madison Alder', 'Matt Bracken', 'Billy Mitchell', 'John Hewitt Jones', 'Dave Nyczepir']",0.0,0.0,-0.3818,negative,Department of Energy CIO Ann Dunk
Editor’s Letter: Why We Can’t Trust AI - The Walrus,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdGhld2FscnVzLmNhL2VkaXRvcnMtbGV0dGVyLWFpL9IBAA?oc=5,2023-10-05,The Walrus,US,en,editors letter why we cant trust ai  the walrus,42,10,Thursday,10,2023,4,False,False,News Outlet,https://thewalrus.ca/editors-letter-ai/,thewalrus.ca,thewalrus,2,ca,39,"['Carmine Starnino', 'Graham Roumieu', 'Sexy-Author-Bio', 'Background', 'Ffffff', 'Border-Style', 'Dotted', 'Border-Color', 'Dddddd', 'Color']",0.0,0.0,-0.4023,negative,Artificial intelligence (AI) is
The battle at the heart of AI rulemaking - POLITICO Europe,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnBvbGl0aWNvLmV1L25ld3NsZXR0ZXIvZGlnaXRhbC1icmlkZ2UvdGhlLWJhdHRsZS1hdC10aGUtaGVhcnQtb2YtYWktcnVsZW1ha2luZy_SAQA?oc=5,2023-10-05,POLITICO Europe,US,en,the battle at the heart of ai rulemaking  politico europe,48,11,Thursday,10,2023,4,False,False,Other,https://www.politico.eu/newsletter/digital-bridge/the-battle-at-the-heart-of-ai-rulemaking/,www.politico.eu,www,4,eu,91,[],0.0,0.0,-0.3818,negative,EU and U.S. officials
"AI bias tests gloss over a crucial aspect of skin color, Sony research ... - The Verge",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzEwLzQvMjM5MDI3MjgvYWktYmlhcy1za2luLXRvbmUtaHVlLXNvbnktcmVzZWFyY2gtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtZXRoaWNz0gEA?oc=5,2023-10-04,The Verge,US,en,ai bias tests gloss over a crucial aspect of skin color sony research   the verge,70,17,Wednesday,10,2023,4,False,False,News Outlet,https://www.theverge.com/2023/10/4/23902728/ai-bias-skin-tone-hue-sony-research-artificial-intelligence-ethics,www.theverge.com,www,5,com,110,['Jon Porter'],0.0,1.0,-0.1027,negative,New research from Sony is calling for
Softbank’s CEO says you’ll end up like a mindless goldfish if you don’t get on board with AI - Fortune,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMC8wNC9zb2Z0YmFuay1tYXNheW9zaGktc29uLWFpLWFydGlmaWNpYWwtZ2VuZXJhbC1pbnRlbGxpZ2VuY2Uv0gFdaHR0cHM6Ly9mb3J0dW5lLmNvbS8yMDIzLzEwLzA0L3NvZnRiYW5rLW1hc2F5b3NoaS1zb24tYWktYXJ0aWZpY2lhbC1nZW5lcmFsLWludGVsbGlnZW5jZS9hbXAv?oc=5,2023-10-04,Fortune,US,en,softbanks ceo says youll end up like a mindless goldfish if you dont get on board with ai  fortune,83,20,Wednesday,10,2023,4,False,False,News Outlet,https://fortune.com/2023/10/04/softbank-masayoshi-son-ai-artificial-general-intelligence/,fortune.com,fortune,5,com,89,[],-0.2,0.9,-0.1027,negative,SoftBank CEO Masayoshi Son
New critical AI vulnerabilities in TorchServe put thousands of AI models at risk - CSO Online,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmNzb29ubGluZS5jb20vYXJ0aWNsZS82NTQzMzIvbmV3LWNyaXRpY2FsLWFpLXZ1bG5lcmFiaWxpdGllcy1pbi10b3JjaHNlcnZlLXB1dC10aG91c2FuZHMtb2YtYWktbW9kZWxzLWF0LXJpc2suaHRtbNIBgwFodHRwczovL3d3dy5jc29vbmxpbmUuY29tL2FydGljbGUvNjU0MzMyL25ldy1jcml0aWNhbC1haS12dWxuZXJhYmlsaXRpZXMtaW4tdG9yY2hzZXJ2ZS1wdXQtdGhvdXNhbmRzLW9mLWFpLW1vZGVscy1hdC1yaXNrLmh0bWwvYW1wLw?oc=5,2023-10-04,CSO Online,US,en,new critical ai vulnerabilities in torchserve put thousands of ai models at risk  cso online,78,16,Wednesday,10,2023,4,False,False,Other,https://www.csoonline.com/article/654332/new-critical-ai-vulnerabilities-in-torchserve-put-thousands-of-ai-models-at-risk.html,www.csoonline.com,www,3,com,126,"['Senior Writer', 'Shweta Sharma Is A Senior Journalist Covering Enterprise Information Security', 'Digital Ledger Technologies For Idg S Cso Online', 'Computerworld', 'Other Enterprise Sites.', 'More This Author', 'Most Popular Authors']",0.0681818181818181,0.6272727272727273,-0.6124,negative,A trio of critical security issues were
AI Chest X-ray Model Analysis Reveals Race and Sex Bias - Imaging Technology News,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lml0bm9ubGluZS5jb20vY29udGVudC9haS1jaGVzdC14LXJheS1tb2RlbC1hbmFseXNpcy1yZXZlYWxzLXJhY2UtYW5kLXNleC1iaWFz0gEA?oc=5,2023-10-04,Imaging Technology News,US,en,ai chest xray model analysis reveals race and sex bias  imaging technology news,68,14,Wednesday,10,2023,4,False,False,News Outlet,https://www.itnonline.com/content/ai-chest-x-ray-model-analysis-reveals-race-and-sex-bias,www.itnonline.com,www,2,com,89,[],0.0,0.0,-0.1027,negative,An AI chest X-ray foundation
"SoundHound Collabs with Olo, Further Scaling Voice AI Ordering in ... - Food On Demand",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vZm9vZG9uZGVtYW5kLmNvbS8xMDA0MjAyMy9zb3VuZGhvdW5kLWNvbGxhYnMtd2l0aC1vbG8tdG8tZnVydGhlci1zY2FsZS12b2ljZS1haS1vcmRlcmluZy1hdC1yZXN0YXVyYW50cy_SAQA?oc=5,2023-10-04,Food On Demand,US,en,soundhound collabs with olo further scaling voice ai ordering in   food on demand,72,15,Wednesday,10,2023,4,False,False,Other,https://foodondemand.com/10042023/soundhound-collabs-with-olo-to-further-scale-voice-ai-ordering-at-restaurants/,foodondemand.com,foodondemand,3,com,112,['Bernadette Heier'],0.0,0.5,-0.128,negative,"SoundHound, an AI voice"
What Pharma Fears Most About AI - Pharmaceutical Executive,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LnBoYXJtZXhlYy5jb20vdmlldy93aGF0LXBoYXJtYS1mZWFycy1tb3N0LWFib3V0LWFp0gEA?oc=5,2023-10-04,Pharmaceutical Executive,US,en,what pharma fears most about ai  pharmaceutical executive,50,9,Wednesday,10,2023,4,False,False,Other,https://www.pharmexec.com/view/what-pharma-fears-most-about-ai,www.pharmexec.com,www,2,com,62,['Meg Rivers'],0.5,0.5,-0.4215,negative,"Andrew Hopkins, founder and CEO of"
AI: Voice cloning tech emerges in Sudan civil war - BBC.com,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hZnJpY2EtNjY5ODc4NjnSATJodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtYWZyaWNhLTY2OTg3ODY5LmFtcA?oc=5,2023-10-04,BBC.com,US,en,ai voice cloning tech emerges in sudan civil war  bbccom,49,11,Wednesday,10,2023,4,False,False,Broadcast Media,https://www.bbc.com/news/world-africa-66987869,www.bbc.com,www,2,com,46,[],0.0,0.0,-0.5994,negative,summarize: 
How the Threat of AI Coincided with the Writers' Strike - The Spectator,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vc2VhdHRsZXNwZWN0YXRvci5jb20vMjAyMy8xMC8wNC9ob3ctdGhlLXRocmVhdC1vZi1haS1jb2luY2lkZWQtd2l0aC10aGUtd3JpdGVycy1zdHJpa2Uv0gEA?oc=5,2023-10-04,The Spectator,US,en,how the threat of ai coincided with the writers strike  the spectator,59,13,Wednesday,10,2023,4,False,False,News Outlet,https://seattlespectator.com/2023/10/04/how-the-threat-of-ai-coincided-with-the-writers-strike/,seattlespectator.com,seattlespectator,5,com,95,"['Hannah Mwangi', 'Volunteer Reporter']",0.0,0.0,-0.5994,negative,Writers Guild of America (W
DHS sees need to be ‘aggressive adopters’ of AI tools to advance ... - Federal News Network,https://news.google.com/rss/articles/CBMijAFodHRwczovL2ZlZGVyYWxuZXdzbmV0d29yay5jb20vYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvMjAyMy8xMC9kaHMtc2Vlcy1uZWVkLXRvLWJlLWFnZ3Jlc3NpdmUtYWRvcHRlcnMtb2YtYWktdG9vbHMtdG8tYWR2YW5jZS1jeWJlci1taXNzaW9uL9IBAA?oc=5,2023-10-04,Federal News Network,US,en,dhs sees need to be aggressive adopters of ai tools to advance   federal news network,75,17,Wednesday,10,2023,4,False,False,News Outlet,https://federalnewsnetwork.com/artificial-intelligence/2023/10/dhs-sees-need-to-be-aggressive-adopters-of-ai-tools-to-advance-cyber-mission/,federalnewsnetwork.com,federalnewsnetwork,5,com,140,[],0.0,0.0,-0.1531,negative,Department of Homeland Security is looking to
"Money pours into AI, and other tech stories you may have missed - Accounting Today",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmFjY291bnRpbmd0b2RheS5jb20vbGlzdC9tb25leS1wb3Vycy1pbnRvLWFpLWFuZC1vdGhlci1hY2NvdW50aW5nLXRlY2hub2xvZ3ktc3Rvcmllcy15b3UtbWF5LWhhdmUtbWlzc2Vk0gEA?oc=5,2023-10-04,Accounting Today,US,en,money pours into ai and other tech stories you may have missed  accounting today,68,15,Wednesday,10,2023,4,False,False,News Outlet,https://www.accountingtoday.com/list/money-pours-into-ai-and-other-accounting-technology-stories-you-may-have-missed,www.accountingtoday.com,www,2,com,116,"['Andrew Ostrovsky Agsandrew - Fotolia', 'Bloomberg Photographer', 'Bloomberg Bloomber', 'David Paul Morris Bloomberg', 'Michael Short Bloomberg', 'Brendon Thorne Bloomberg', 'President', 'Marks Group Pc']",-0.125,0.375,-0.296,negative,0
Q&A: AMP's Matanya Horowitz on Bringing AI to the Recycling and ... - waste360,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lndhc3RlMzYwLmNvbS9yZWN5Y2xpbmcvcWEtYW1wcy1tYXRhbnlhLWhvcm93aXR6LWJyaW5naW5nLWFpLXJlY3ljbGluZy1hbmQtaG93LXRlY2gtYWR2YW5jaW5n0gEA?oc=5,2023-10-04,waste360,US,en,qa amps matanya horowitz on bringing ai to the recycling and   waste,65,14,Wednesday,10,2023,4,False,False,Other,https://www.waste360.com/recycling/qa-amps-matanya-horowitz-bringing-ai-recycling-and-how-tech-advancing,www.waste360.com,www,2,com,104,[],-0.2,0.0,-0.4215,negative,0
Stop describing AI-generated art as photos! - Photofocus,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vcGhvdG9mb2N1cy5jb20vcGhvdG9ncmFwaHkvc3RvcC1kZXNjcmliaW5nLWFpLWdlbmVyYXRlZC1hcnQtYXMtcGhvdG9zL9IBAA?oc=5,2023-10-04,Photofocus,US,en,stop describing aigenerated art as photos  photofocus,49,8,Wednesday,10,2023,4,False,False,Other,https://photofocus.com/photography/stop-describing-ai-generated-art-as-photos/,photofocus.com,photofocus,3,com,78,"['Ken Lee', 'Julie Powell', 'Jim Hughes', 'Ed Adams']",0.0,0.0,-0.296,negative,Photographer John Herschel coined the
Film: The Creator - haunting tale gives an odd AI defence - Yahoo News UK,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vdWsubmV3cy55YWhvby5jb20vZmlsbS1jcmVhdG9yLWhhdW50aW5nLXRhbGUtZ2l2ZXMtMTkwNTAwNTQ1Lmh0bWzSAVFodHRwczovL3VrLm5ld3MueWFob28uY29tL2FtcGh0bWwvZmlsbS1jcmVhdG9yLWhhdW50aW5nLXRhbGUtZ2l2ZXMtMTkwNTAwNTQ1Lmh0bWw?oc=5,2023-10-04,Yahoo News UK,US,en,film the creator  haunting tale gives an odd ai defence  yahoo news uk,59,15,Wednesday,10,2023,4,False,False,News Outlet,https://uk.news.yahoo.com/film-creator-haunting-tale-gives-190500545.html,uk.news.yahoo.com,uk,1,com,73,['Phil Hewitt'],-0.1666666666666666,0.25,-0.4588,negative,The Creator is about a man who
AI bias must move to accountability to address inequity - Policy Options,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vcG9saWN5b3B0aW9ucy5pcnBwLm9yZy9tYWdhemluZXMvb2N0b2Jlci0yMDIzL2FpLWJpYXMtYWNjb3VudGFiaWxpdHkv0gEA?oc=5,2023-10-04,Policy Options,US,en,ai bias must move to accountability to address inequity  policy options,61,12,Wednesday,10,2023,4,False,False,Other,https://policyoptions.irpp.org/magazines/october-2023/ai-bias-accountability/,policyoptions.irpp.org,policyoptions,4,org,77,[],0.0,0.0,-0.1027,negative,0
Watch AI's Disinformation Problem - Bloomberg,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0xMC0wNS9haS1zLWRpc2luZm9ybWF0aW9uLXByb2JsZW0tdmlkZW_SAQA?oc=5,2023-10-04,Bloomberg,US,en,watch ais disinformation problem  bloomberg,40,6,Wednesday,10,2023,4,False,False,News Outlet,https://www.bloomberg.com/tosv2.html?vid=&uuid=eaa83d74-9763-11ee-8d90-24517a1dab16&url=L25ld3MvdmlkZW9zLzIwMjMtMTAtMDUvYWktcy1kaXNpbmZvcm1hdGlvbi1wcm9ibGVtLXZpZGVv,www.bloomberg.com,www,1,com,164,[],0.0,0.0,-0.4019,negative,"summarize: To continue,"
Huawei Commits to AI for the Next Decade Despite Advanced Chip ... - Sourceability,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vc291cmNlYWJpbGl0eS5jb20vcG9zdC9odWF3ZWktY29tbWl0cy10by1haS1mb3ItdGhlLW5leHQtZGVjYWRlLWRlc3BpdGUtYWR2YW5jZWQtY2hpcC1yZXN0cmljdGlvbnPSAQA?oc=5,2023-10-04,Sourceability,US,en,huawei commits to ai for the next decade despite advanced chip   sourceability,69,14,Wednesday,10,2023,4,False,False,Other,https://sourceability.com/post/huawei-commits-to-ai-for-the-next-decade-despite-advanced-chip-restrictions,sourceability.com,sourceability,2,com,106,"['Sourceability Team', 'The Sourceability Team Is A Group Of Writers', 'Engineers', 'Industry Experts With Decades Of Experience Within The Electronic Component Industry Design To Distribution.']",0.2,0.3,-0.163,negative,Huawei recently announced its intention to
Is SoundHound AI Stock a Buy Now? - The Motley Fool,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzEwLzA0L2lzLXNvdW5kaG91bmQtYWktc3RvY2stYS1idXktbm93L9IBAA?oc=5,2023-10-04,The Motley Fool,US,en,is soundhound ai stock a buy now  the motley fool,41,11,Wednesday,10,2023,4,False,False,Blog,https://www.fool.com/investing/2023/10/04/is-soundhound-ai-stock-a-buy-now/,www.fool.com,www,6,com,75,['Eric Volkman'],0.6,0.9,-0.4404,negative,SoundHound AI specializes in audio
Google is betting its Pixel phones can finally threaten iPhone’s reign by hitting Apple where it hurts: AI - Fortune,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMC8wNC9nb29nbGUtcGl4ZWwtcGhvbmUtZ2VuZXJhdGl2ZS1haS10ZWNoLWNvbXBldGl0aW9uLWFwcGxlLWlwaG9uZS1zYW1zdW5nL9IBamh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMC8wNC9nb29nbGUtcGl4ZWwtcGhvbmUtZ2VuZXJhdGl2ZS1haS10ZWNoLWNvbXBldGl0aW9uLWFwcGxlLWlwaG9uZS1zYW1zdW5nL2FtcC8?oc=5,2023-10-04,Fortune,US,en,google is betting its pixel phones can finally threaten iphones reign by hitting apple where it hurts ai  fortune,97,20,Wednesday,10,2023,4,False,False,News Outlet,https://fortune.com/2023/10/04/google-pixel-phone-generative-ai-tech-competition-apple-iphone-samsung/,fortune.com,fortune,5,com,102,[],0.0,1.0,-0.6908,negative,Google on Wednesday announced its latest phone
Are critics right about Meta's AI pace? - Tech Wire Asia,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vdGVjaHdpcmVhc2lhLmNvbS8yMDIzLzEwL2FyZS1jcml0aWNzLXJpZ2h0LWFib3V0LW1ldGFzLXBhY2UtaW4tYWkv0gEA?oc=5,2023-10-04,Tech Wire Asia,US,en,are critics right about metas ai pace  tech wire asia,46,11,Wednesday,10,2023,4,False,False,Blog,https://techwireasia.com/10/2023/are-critics-right-about-metas-pace-in-ai/,techwireasia.com,techwireasia,4,com,74,"['Muhammad Zulhusni', 'September', 'August']",0.2857142857142857,0.5357142857142857,-0.296,negative,Is Meta truly lagging behind in
AI vs software outsourcing: An opportunity or a threat? - ComputerWeekly.com,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmNvbXB1dGVyd2Vla2x5LmNvbS9vcGluaW9uL0FJLXZzLXNvZnR3YXJlLW91dHNvdXJjaW5nLUFuLW9wcG9ydHVuaXR5LW9yLWEtdGhyZWF00gEA?oc=5,2023-10-04,ComputerWeekly.com,US,en,ai vs software outsourcing an opportunity or a threat  computerweeklycom,66,11,Wednesday,10,2023,4,False,False,Magazine,https://www.computerweekly.com/opinion/AI-vs-software-outsourcing-An-opportunity-or-a-threat,www.computerweekly.com,www,2,com,92,['Published'],0.0,0.0,-0.1531,negative,Artificial intelligence (AI) is
"AI Bias & Cultural Stereotypes: Effects, Limitations, & Mitigation - Unite.AI",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnVuaXRlLmFpL2FpLWJpYXMtY3VsdHVyYWwtc3RlcmVvdHlwZXMtZWZmZWN0cy1saW1pdGF0aW9ucy1taXRpZ2F0aW9uL9IBAA?oc=5,2023-10-04,Unite.AI,US,en,ai bias  cultural stereotypes effects limitations  mitigation  uniteai,67,11,Wednesday,10,2023,4,False,False,News Outlet,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnVuaXRlLmFpL2FpLWJpYXMtY3VsdHVyYWwtc3RlcmVvdHlwZXMtZWZmZWN0cy1saW1pdGF0aW9ucy1taXRpZ2F0aW9uL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,news.google.com,news,3,com,186,[],0.1,0.1,-0.1027,negative,Buzzfeed’s “
AI is the new white-collar industrial revolution and Canada is at risk ... - The Globe and Mail,https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy50aGVnbG9iZWFuZG1haWwuY29tL2J1c2luZXNzL2NhcmVlcnMvbGVhZGVyc2hpcC9hcnRpY2xlLWFpLWlzLXRoZS1uZXctd2hpdGUtY29sbGFyLWluZHVzdHJpYWwtcmV2b2x1dGlvbi1hbmQtY2FuYWRhLWlzLWF0LXJpc2sv0gGPAWh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYW1wL2J1c2luZXNzL2NhcmVlcnMvbGVhZGVyc2hpcC9hcnRpY2xlLWFpLWlzLXRoZS1uZXctd2hpdGUtY29sbGFyLWluZHVzdHJpYWwtcmV2b2x1dGlvbi1hbmQtY2FuYWRhLWlzLWF0LXJpc2sv?oc=5,2023-10-04,The Globe and Mail,US,en,ai is the new whitecollar industrial revolution and canada is at risk   the globe and mail,78,18,Wednesday,10,2023,4,False,False,News Outlet,https://www.theglobeandmail.com/business/careers/leadership/article-ai-is-the-new-white-collar-industrial-revolution-and-canada-is-at-risk/,www.theglobeandmail.com,www,5,com,139,"['Zoe Willis', 'Elio Luongo']",0.1363636363636363,0.4545454545454545,-0.2732,negative,KPMG's Elio Lu
AI-Powered Chatbots Are Answering Citizens' Questions – What Are ... - No Jitter,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3Lm5vaml0dGVyLmNvbS9haS1hdXRvbWF0aW9uL2FpLXBvd2VyZWQtY2hhdGJvdHMtYXJlLWFuc3dlcmluZy1jaXRpemVucyVFMiU4MCU5OS1xdWVzdGlvbnMtJUUyJTgwJTkzLXdoYXQtYXJlLXJpc2tz0gEA?oc=5,2023-10-04,No Jitter,US,en,aipowered chatbots are answering citizens questions  what are   no jitter,68,13,Wednesday,10,2023,4,False,False,Other,https://www.nojitter.com/ai-automation/ai-powered-chatbots-are-answering-citizens%E2%80%99-questions-%E2%80%93-what-are-risks,www.nojitter.com,www,2,com,125,[],0.0,0.0,-0.296,negative,Some cities are using AI-powered
