title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,compound,vader_sentiment,summary
Psychiatrist jailed over AI-made child sex abuse imagery - The Register,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvbS8yMDIzLzExLzEwL2NoaWxkX3BzeWNoaWF0cmlzdF9zZW50ZW5jZWRfYWkv0gEA?oc=5,2023-11-10,The Register,US,en,psychiatrist jailed over aimade child sex abuse imagery  the register,61,11,Friday,11,2023,4,False,True,News Outlet,https://www.theregister.com/2023/11/10/child_psychiatrist_sentenced_ai/,www.theregister.com,www,5,com,71,['Thomas Claburn'],-0.8126,negative,0
Elon throws AI-generated insults at GPT-4 after OpenAI CEO mocks ... - Cointelegraph,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vY29pbnRlbGVncmFwaC5jb20vbmV3cy9lbG9uLXNsaW5ncy1haS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1nZW5lcmF0ZWQtaW5zdWx0cy1ncHQtNC1vcGVuLWFpLXNhbS1hbHRtYW4tY2VvLW1vY2tzLWdyb2vSAQA?oc=5,2023-11-10,Cointelegraph,US,en,elon throws aigenerated insults at gpt after openai ceo mocks   cointelegraph,72,13,Friday,11,2023,4,False,True,Other,https://cointelegraph.com/news/elon-slings-ai-artificial-intelligence-generated-insults-gpt-4-open-ai-sam-altman-ceo-mocks-grok,cointelegraph.com,cointelegraph,2,com,127,['Tristan Greene'],-0.7003,negative,0
Algorithms of war: The use of artificial intelligence in decision ... - Wavell Room,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd2F2ZWxscm9vbS5jb20vMjAyMy8xMS8xMC9hbGdvcml0aG1zLW9mLXdhci_SAQA?oc=5,2023-11-10,Wavell Room,US,en,algorithms of war the use of artificial intelligence in decision   wavell room,70,14,Friday,11,2023,4,False,True,Other,https://wavellroom.com/2023/11/10/algorithms-of-war/,wavellroom.com,wavellroom,5,com,52,"['Ruben Stewart', 'Georgia Hinds', 'Root', '--M-A-Box-Bp', '--M-A-Box-Bp-L', '.M-A-Box', 'Width', 'Margin-Top', 'Important Margin-Right', 'Important Margin-Bottom']",-0.2023,negative," AI decision support systems (AI-DSS) are computerised tools that use AI software to display, synthesise and/or analyse data and in some cases make recommendations – even predictions. It has been claimed that such tools could help to better protect civilians in conflict in certain circumstances. But it may be extremely difficult – if not impossible – to verify the accuracy of an output due to the way in which human users interact with machines."
Generative AI - Customer View in Real Time - Street Fight,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc3RyZWV0ZmlnaHRtYWcuY29tLzIwMjMvMTEvMTAvbGV2ZXJhZ2UtYS1zaW5nbGUtdmlldy1vZi10aGUtY3VzdG9tZXItaW4tcmVhbC10aW1lLXdpdGgtZ2VuZXJhdGl2ZS1haS_SAQA?oc=5,2023-11-10,Street Fight,US,en,generative ai  customer view in real time  street fight,47,11,Friday,11,2023,4,False,True,Other,https://streetfightmag.com/2023/11/10/leverage-a-single-view-of-the-customer-in-real-time-with-generative-ai/,streetfightmag.com,streetfightmag,5,com,109,"['Tara Kelly', 'Tara Kelly Is Founder', 'Ceo Of Splice Software']",-0.3818,negative,0
"Last Week in Crypto: ETH Pumps, Poloniex Loses Millions, Elon’s AI Triggers Shitcoin Storm - Yahoo Finance",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9sYXN0LXdlZWstY3J5cHRvLWV0aC1wdW1wcy0xMTM1Mjk0NjYuaHRtbNIBUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL2xhc3Qtd2Vlay1jcnlwdG8tZXRoLXB1bXBzLTExMzUyOTQ2Ni5odG1s?oc=5,2023-11-10,Yahoo Finance,US,en,last week in crypto eth pumps poloniex loses millions elons ai triggers shitcoin storm  yahoo finance,90,17,Friday,11,2023,4,False,True,News Outlet,https://finance.yahoo.com/news/last-week-crypto-eth-pumps-113529466.html,finance.yahoo.com,finance,2,com,72,['Yousra Anwar Ahmed'],-0.3182,negative,0
"Merged UBS, AI on FINMA’s risk radar | News Brief - Compliance Week",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNvbXBsaWFuY2V3ZWVrLmNvbS9yaXNrLW1hbmFnZW1lbnQvbWVyZ2VkLXVicy1haS1vbi1maW5tYXMtcmlzay1yYWRhci8zMzg0Mi5hcnRpY2xl0gEA?oc=5,2023-11-10,Compliance Week,US,en,merged ubs ai on finmas risk radar  news brief  compliance week,55,13,Friday,11,2023,4,False,True,Other,https://www.complianceweek.com/risk-management/merged-ubs-ai-on-finmas-risk-radar/33842.article,www.complianceweek.com,www,3,com,95,"['Kyle Brasseur', 'Aaron Nicodemus', 'Adrianne Appel', 'Neil Hodge']",-0.2732,negative,0
BT exec stokes fear of AI impact on jobs by likening staff to horses ... - Light Reading,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmxpZ2h0cmVhZGluZy5jb20vYWktbWFjaGluZS1sZWFybmluZy9idC1leGVjLXN0b2tlcy1mZWFyLW9mLWFpLWltcGFjdC1vbi1qb2JzLWJ5LWxpa2VuaW5nLXN0YWZmLXRvLWhvcnNlc9IBAA?oc=5,2023-11-10,Light Reading,US,en,bt exec stokes fear of ai impact on jobs by likening staff to horses   light reading,71,18,Friday,11,2023,4,False,True,Other,https://www.lightreading.com/ai-machine-learning/bt-exec-stokes-fear-of-ai-impact-on-jobs-by-likening-staff-to-horses,www.lightreading.com,www,2,com,117,"['Iain Morris', 'International Editor', 'Light Reading']",-0.4939,negative,0
Mom of 14-year old victim of AI-generated pornographic image demands change - Fox News,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL21vbS0xNC15ZWFyLW9sZC12aWN0aW0tYWktZ2VuZXJhdGVkLXBvcm5vZ3JhcGhpYy1pbWFnZS1kZW1hbmRzLWNoYW5nZdIBZ2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL21vbS0xNC15ZWFyLW9sZC12aWN0aW0tYWktZ2VuZXJhdGVkLXBvcm5vZ3JhcGhpYy1pbWFnZS1kZW1hbmRzLWNoYW5nZS5hbXA?oc=5,2023-11-10,Fox News,US,en,mom of year old victim of aigenerated pornographic image demands change  fox news,73,14,Friday,11,2023,4,False,True,News Outlet,https://www.foxnews.com/media/mom-14-year-old-victim-ai-generated-pornographic-image-demands-change,www.foxnews.com,www,2,com,99,['Kristine Parks'],-0.2732,negative,"Dorota Mani's 14-year-old daughter Francesca was one of several female students at Westfield High, N.J., whose photo was used by another classmate to create the pornographic images. Mani has taken her daughter's story to New Jersey's Republican state Sen. Jon Bramnick, and to U.S. Rep. Tom Kean, R-N.J. The legislation would make it a ""significant crime"" to take people's faces and attach"
Spence: Have to Avoid Turing Error in AI - Bloomberg,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0xMS0xMS9zcGVuY2UtaGF2ZS10by1hdm9pZC10dXJpbmctZXJyb3ItaW4tYWnSAQA?oc=5,2023-11-10,Bloomberg,US,en,spence have to avoid turing error in ai  bloomberg,43,10,Friday,11,2023,4,False,True,News Outlet,https://www.bloomberg.com/tosv2.html?vid=&uuid=e5e8c162-975c-11ee-8e55-f7b221deab3c&url=L25ld3MvdmlkZW9zLzIwMjMtMTEtMTEvc3BlbmNlLWhhdmUtdG8tYXZvaWQtdHVyaW5nLWVycm9yLWluLWFp,www.bloomberg.com,www,1,com,172,[],-0.5994,negative,"summarize: To continue, please click the box below to let us know you're not a robot. Please make sure your browser supports JavaScript and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy."
"AI vendors create fear, uncertainty and doubt — especially among ... - SDxCentral",https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5zZHhjZW50cmFsLmNvbS9hcnRpY2xlcy9vcGluaW9uLWVkaXRvcmlhbC9haS12ZW5kb3JzLWNyZWF0ZS1mZWFyLXVuY2VydGFpbnR5LWFuZC1kb3VidC1lc3BlY2lhbGx5LWFtb25nLWluZm9ybWF0aW9uLWh1bmdyeS1pdC1leGVjdXRpdmVzLzIwMjMvMTEv0gEA?oc=5,2023-11-10,SDxCentral,US,en,ai vendors create fear uncertainty and doubt  especially among   sdxcentral,69,13,Friday,11,2023,4,False,True,Other,https://www.sdxcentral.com/articles/opinion-editorial/ai-vendors-create-fear-uncertainty-and-doubt-especially-among-information-hungry-it-executives/2023/11/,www.sdxcentral.com,www,6,com,157,['Matthew Palmer'],-0.7184,negative,0
Survey: Generative AI Shaking Up Digital Health Investors’ Funding ... - insideBIGDATA,https://news.google.com/rss/articles/CBMihwFodHRwczovL2luc2lkZWJpZ2RhdGEuY29tLzIwMjMvMTEvMTAvc3VydmV5LWdlbmVyYXRpdmUtYWktc2hha2luZy11cC1kaWdpdGFsLWhlYWx0aC1pbnZlc3RvcnMtZnVuZGluZy1zdHJhdGVnaWVzLWFuZC1pbmR1c3RyeS1vdXRsb29rcy_SAQA?oc=5,2023-11-10,insideBIGDATA,US,en,survey generative ai shaking up digital health investors funding   insidebigdata,75,12,Friday,11,2023,4,False,True,Other,https://insidebigdata.com/2023/11/10/survey-generative-ai-shaking-up-digital-health-investors-funding-strategies-and-industry-outlooks/,insidebigdata.com,insidebigdata,5,com,135,['Daniel Gutierrez'],-0.1779,negative,0
"Sending an AI bot to your Zoom meetings is the latest office power move, but it’s also a management mistake - Fortune",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMS8xMC9haS1ib3Qtem9vbS1tZWV0aW5ncy1wb3dlci1tb3ZlLW1hbmFnZW1lbnQtbWlzdGFrZS1vZmZpY2UtY3VsdHVyZS_SAWVodHRwczovL2ZvcnR1bmUuY29tLzIwMjMvMTEvMTAvYWktYm90LXpvb20tbWVldGluZ3MtcG93ZXItbW92ZS1tYW5hZ2VtZW50LW1pc3Rha2Utb2ZmaWNlLWN1bHR1cmUvYW1wLw?oc=5,2023-11-10,Fortune,US,en,sending an ai bot to your zoom meetings is the latest office power move but its also a management mistake  fortune,96,22,Friday,11,2023,4,False,True,News Outlet,https://fortune.com/2023/11/10/ai-bot-zoom-meetings-power-move-management-mistake-office-culture/,fortune.com,fortune,5,com,97,[],-0.4767,negative,"New technology from Microsoft, Zoom, and Google now allows people to skip Zoom meetings and send robot notetakers on their behalf. Experts tell Fortune that what might begin as a productivity aid could turn into a not-so-subtle power move that breeds toxicity."
"The Search Landscape, Humans & AI (& Pasta)! - Street Fight",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vc3RyZWV0ZmlnaHRtYWcuY29tLzIwMjMvMTEvMTAvc3RyZWV0LWZpZ2h0LWxvY2Fsb2d5LWh1bWFucy1haS1wYXN0YS_SAQA?oc=5,2023-11-10,Street Fight,US,en,the search landscape humans  ai  pasta  street fight,49,11,Friday,11,2023,4,False,True,Other,https://streetfightmag.com/2023/11/10/street-fight-localogy-humans-ai-pasta/,streetfightmag.com,streetfightmag,5,com,76,"['Nancy A Shenker', 'Senior Editor With Street Fight', 'Is A Former Big Brand', 'Citibank', 'Mastercard', 'Reed Exhibitions', 'Marketing Strategist', 'Leader. A Self-Titled', 'Og Of Technology', 'She Has Written For']",-0.3818,negative,0
"Cisco CIO Fletcher Previn On AI, Tech Debt And His Famous Parents - Forbes",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZGlhbmVicmFkeS8yMDIzLzExLzEwL2Npc2NvLWNpby1mbGV0Y2hlci1wcmV2aW4tb24tYWktdGVjaC1kZWJ0LWFuZC1oaXMtZmFtb3VzLXBhcmVudHMv0gEA?oc=5,2023-11-10,Forbes,US,en,cisco cio fletcher previn on ai tech debt and his famous parents  forbes,61,14,Friday,11,2023,4,False,True,Magazine,https://www.forbes.com/sites/dianebrady/2023/11/10/cisco-cio-fletcher-previn-on-ai-tech-debt-and-his-famous-parents/,www.forbes.com,www,7,com,116,"['Diane Brady', 'Forbes Staff']",-0.3612,negative,"Fletcher Previn grew up the son of actress Mia Farrow and Oscar-winning composer André Previn. As the person leading IT in a company that has created the IT infrastructure for much of corporate America, that puts Previn on the front lines of digital transformation."
Fact check: AI fakes in Israel's war against Hamas - DW (English),https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmR3LmNvbS9lbi9mYWN0LWNoZWNrLWFpLWZha2VzLWluLWlzcmFlbHMtd2FyLWFnYWluc3QtaGFtYXMvYS02NzM2Nzc0NNIBUWh0dHBzOi8vYW1wLmR3LmNvbS9lbi9mYWN0LWNoZWNrLWFpLWZha2VzLWluLWlzcmFlbHMtd2FyLWFnYWluc3QtaGFtYXMvYS02NzM2Nzc0NA?oc=5,2023-11-10,DW (English),US,en,fact check ai fakes in israels war against hamas  dw english,54,12,Friday,11,2023,4,False,True,Other,https://www.dw.com/en/fact-check-ai-fakes-in-israels-war-against-hamas/a-67367744,www.dw.com,www,3,com,81,['Uta Steinwehr'],-0.7717,negative,Artificial intelligence (AI) has become a disinformation tool in the war between Israel and Hamas. DW fact checkers answer the most critical questions about the role of AI in the conflict. How do fake stories created with artificial intelligence work? What narratives do they present? And how dangerous are they?
"Diversity of Data, Staff Critical to Prevent Bias in Healthcare AI - MeriTalk",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm1lcml0YWxrLmNvbS9hcnRpY2xlcy9kaXZlcnNpdHktb2YtZGF0YS1zdGFmZi1jcml0aWNhbC10by1wcmV2ZW50LWJpYXMtaW4taGVhbHRoY2FyZS1haS_SAQA?oc=5,2023-11-10,MeriTalk,US,en,diversity of data staff critical to prevent bias in healthcare ai  meritalk,65,13,Friday,11,2023,4,False,True,Other,https://www.meritalk.com/articles/diversity-of-data-staff-critical-to-prevent-bias-in-healthcare-ai/,www.meritalk.com,www,3,com,100,"['Grace Dille', ""Grace Dille Is Meritalk'S Assistant Managing Editor Covering The Intersection Of Government""]",-0.3818,negative,"Members of Congress and Capitol Hill witnesses warned this week that the emerging technology can introduce bias without the use of diverse data and reinforcement learning staff. “It seems to me that AI has a diversity problem,” said Sen. Ben Ray Luján, D-N.M."
AI Investors Horrified at the Suggestion That They Pay Artists for Using Their Copyrighted Work - Yahoo News,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vbmV3cy55YWhvby5jb20vYWktaW52ZXN0b3JzLWhvcnJpZmllZC1zdWdnZXN0aW9uLXBheS0xNzAwMDMwNTMuaHRtbNIBU2h0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9haS1pbnZlc3RvcnMtaG9ycmlmaWVkLXN1Z2dlc3Rpb24tcGF5LTE3MDAwMzA1My5odG1s?oc=5,2023-11-10,Yahoo News,US,en,ai investors horrified at the suggestion that they pay artists for using their copyrighted work  yahoo news,91,18,Friday,11,2023,4,False,True,News Outlet,https://news.yahoo.com/ai-investors-horrified-suggestion-pay-170003053.html,news.yahoo.com,news,1,com,75,['Frank Landymore'],-0.5994,negative,"Venture capital firm Andreessen Horowitz says new regulation on training data ""will significantly disrupt"" investment into the technology and the expectations around it. The firm argues that AI companies shouldn't have to pay a dime for using copyrighted material to train large language models."
"Many open questions remain on AI liability, impact to developers - FierceHealthcare",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5maWVyY2VoZWFsdGhjYXJlLmNvbS9haS1hbmQtbWFjaGluZS1sZWFybmluZy9kZXNwaXRlLXN3ZWVwaW5nLWV4ZWN1dGl2ZS1vcmRlci1haS1wb2xpY2llcy1saWFiaWxpdHktaXNzdWVzLXdpbGwtbGlrZWx50gEA?oc=5,2023-11-10,FierceHealthcare,US,en,many open questions remain on ai liability impact to developers  fiercehealthcare,72,12,Friday,11,2023,4,False,True,Other,https://www.fiercehealthcare.com/ai-and-machine-learning/despite-sweeping-executive-order-ai-policies-liability-issues-will-likely,www.fiercehealthcare.com,www,2,com,130,['Heather Landi'],-0.2023,negative,0
Generative Artificial Intelligence (GAI) and the Israel-Hamas war - ADL,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmFkbC5vcmcvcmVzb3VyY2VzL2Jsb2cvZ2VuZXJhdGl2ZS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1nYWktYW5kLWlzcmFlbC1oYW1hcy13YXLSAQA?oc=5,2023-11-10,ADL,US,en,generative artificial intelligence gai and the israelhamas war  adl,62,10,Friday,11,2023,4,False,True,Other,https://www.adl.org/resources/blog/generative-artificial-intelligence-gai-and-israel-hamas-war,www.adl.org,www,3,org,94,[],-0.2023,negative,0
SAG-AFTRA Reveals How Studios Will Handle AI Replicas of Living and Dead Actors - Rolling Stone,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnJvbGxpbmdzdG9uZS5jb20vdHYtbW92aWVzL3R2LW1vdmllLW5ld3Mvc2FnLWFmdHJhLXN0dWRpby1kZWFsLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFjdG9ycy0xMjM0ODczNzA4L9IBeWh0dHBzOi8vd3d3LnJvbGxpbmdzdG9uZS5jb20vdHYtbW92aWVzL3R2LW1vdmllLW5ld3Mvc2FnLWFmdHJhLXN0dWRpby1kZWFsLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFjdG9ycy0xMjM0ODczNzA4L2FtcC8?oc=5,2023-11-10,Rolling Stone,US,en,sagaftra reveals how studios will handle ai replicas of living and dead actors  rolling stone,80,16,Friday,11,2023,4,False,True,Other,https://www.rollingstone.com/tv-movies/tv-movie-news/sag-aftra-studio-deal-artificial-intelligence-actors-1234873708/,www.rollingstone.com,www,4,com,117,"['Charisma Madarang Kalia Richardson Krystie Lee Yandoli', 'Charisma Madarang', 'Kalia Richardson', 'Krystie Lee Yandoli']",-0.6486,negative,"The SAG-AFTRA national board voted Friday to accept the tentative agreement with 86 percent approval. The deal will next head to the union’s 160,000 members in the coming weeks to ratify the agreement. There are also guidelines around synthetic fakes, or fake performers who are based on the image and likeness of an actor."
Must AI Inevitably Degenerate into Nonsense? - Discovery Institute,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vZXZvbHV0aW9ubmV3cy5vcmcvMjAyMy8xMS9tdXN0LWFpLWluZXZpdGFibHktZGVnZW5lcmF0ZS1pbnRvLW5vbnNlbnNlLXRocm91Z2gtbW9kZWwtY29sbGFwc2Uv0gEA?oc=5,2023-11-10,Discovery Institute,US,en,must ai inevitably degenerate into nonsense  discovery institute,58,9,Friday,11,2023,4,False,True,Academic Journal,https://evolutionnews.org/2023/11/must-ai-inevitably-degenerate-into-nonsense-through-model-collapse/,evolutionnews.org,evolutionnews,4,org,101,['November'],-0.4019,negative,0
"ChatGPT frenzy to lift PC sales as hardware makers from Lenovo to Oppo bet on generative AI, analysts say - Yahoo Finance",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jaGF0Z3B0LWZyZW56eS1saWZ0LXBjLXNhbGVzLTA5MzAwMDQ3Ny5odG1s0gFSaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvY2hhdGdwdC1mcmVuenktbGlmdC1wYy1zYWxlcy0wOTMwMDA0NzcuaHRtbA?oc=5,2023-11-10,Yahoo Finance,US,en,chatgpt frenzy to lift pc sales as hardware makers from lenovo to oppo bet on generative ai analysts say  yahoo finance,100,22,Friday,11,2023,4,False,True,News Outlet,https://finance.yahoo.com/news/chatgpt-frenzy-lift-pc-sales-093000477.html,finance.yahoo.com,finance,2,com,74,['South China Morning Post'],-0.3182,negative,0
Bizarre AI device that lets you call and text is cheaper than an iPhone - UNILAD,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnVuaWxhZC5jb20vdGVjaG5vbG9neS9uZXdzL2h1bWFuZS1haS1kZXZpY2UtY2FsbC10ZXh0LWNoZWFwZXItaXBob25lLTE3MjA5NC0yMDIzMTExMNIBAA?oc=5,2023-11-10,UNILAD,US,en,bizarre ai device that lets you call and text is cheaper than an iphone  unilad,65,16,Friday,11,2023,4,False,True,Other,"('', '', 0, '', 0, '')",,,0,,0,[],-0.3182,negative,"The Humane AI Pin was officially announced in a video on Thursday (9 November), in what is the first product announced by Humane - a five-year-old AI startup company. This new product, which is hitting the market at $699 is essentially designed to replace your smartphone in your pocket. Just like a regular Apple or Samsung device, the AI pin will allow you to make calls, send texts and look up any information you may require."
