title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,compound,vader_sentiment,summary
1 Top Data Center Stock to Bet on Cloud AI - The Motley Fool,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzExLzAzLzEtdG9wLWRhdGEtY2VudGVyLXN0b2NrLXRvLWJldC1vbi1jbG91ZC1haS_SAQA?oc=5,2023-11-03,The Motley Fool,US,en, top data center stock to bet on cloud ai  the motley fool,47,14,Friday,11,2023,4,False,False,Blog,https://www.fool.com/investing/2023/11/03/1-top-data-center-stock-to-bet-on-cloud-ai/,www.fool.com,www,6,com,85,['Nicholas Rossolillo'],-0.2732,negative,"Arista Networks (ANET -4.67%) made its name as an innovator of networking equipment (specifically switches) for data centers. These days, the scrappy growth company is so much more -- and its relevance is only rising. Arista is at the forefront of the current AI movement."
KPMG complains about AI false accusations - Proactive Investors UK,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnByb2FjdGl2ZWludmVzdG9ycy5jby51ay9jb21wYW5pZXMvbmV3cy8xMDMxOTY3L2twbWctY29tcGxhaW5zLWFib3V0LWFpLWZhbHNlLWFjY3VzYXRpb25zLTEwMzE5NjcuaHRtbNIBAA?oc=5,2023-11-03,Proactive Investors UK,US,en,kpmg complains about ai false accusations  proactive investors uk,57,10,Friday,11,2023,4,False,False,Press Release Service,https://www.proactiveinvestors.co.uk/companies/news/1031967/kpmg-complains-about-ai-false-accusations-1031967.html,www.proactiveinvestors.co.uk,www,4,uk,114,['Jessica Davies'],-0.2732,negative,0
Fighting the dark side of generative AI - Security Magazine,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnNlY3VyaXR5bWFnYXppbmUuY29tL2FydGljbGVzLzEwMDA5Ni1maWdodGluZy10aGUtZGFyay1zaWRlLW9mLWdlbmVyYXRpdmUtYWnSAQA?oc=5,2023-11-03,Security Magazine,US,en,fighting the dark side of generative ai  security magazine,50,10,Friday,11,2023,4,False,False,Magazine,https://www.securitymagazine.com/articles/100096-fighting-the-dark-side-of-generative-ai,www.securitymagazine.com,www,2,com,88,[],-0.0258,negative,"Generative AI is already having profound impacts on the security landscape. Security leaders have seen a major spike in uniquely tailored phishing threats. The FBI estimates that BEC attacks specifically have cost nearly $51 billion in the last year. Tech leaders, legislators and regulators must address the uncomfortable truth."
ChatGPT And Depression: Exploring AI's Role In Mental Health Care - Forbes,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvd2lsbGlhbWhhc2VsdGluZS8yMDIzLzExLzAzL2NoYXRncHQtYW5kLWRlcHJlc3Npb24tZXhwbG9yaW5nLWFpcy1yb2xlLWluLW1lbnRhbC1oZWFsdGgtY2FyZS_SAX1odHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3dpbGxpYW1oYXNlbHRpbmUvMjAyMy8xMS8wMy9jaGF0Z3B0LWFuZC1kZXByZXNzaW9uLWV4cGxvcmluZy1haXMtcm9sZS1pbi1tZW50YWwtaGVhbHRoLWNhcmUvYW1wLw?oc=5,2023-11-03,Forbes,US,en,chatgpt and depression exploring ais role in mental health care  forbes,63,12,Friday,11,2023,4,False,False,Magazine,https://www.forbes.com/sites/williamhaseltine/2023/11/03/chatgpt-and-depression-exploring-ais-role-in-mental-health-care/,www.forbes.com,www,7,com,121,"['William A. Haseltine', 'Kevin Payne', 'Cassidy Horton']",-0.128,negative,"ChatGPT may soon be deployed as a tool for identifying and treating depression, both mild and severe. Primary care physicians were much more likely to recommend prescription drugs (48.3%) compared to ChatGPT (0.0%) or a combination of therapy and drugs (32.5%)"
Transparency and AI– why is India still hesitating to regulate AI applications? - Times of India,https://news.google.com/rss/articles/CBMimQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9ibG9ncy9uaXZlZGl0YXMtbXVzaW5ncy1vbi10ZWNoLXBvbGljeS90cmFuc3BhcmVuY3ktYW5kLWFpLXdoeS1pcy1pbmRpYS1zdGlsbC1oZXNpdGF0aW5nLXRvLXJlZ3VsYXRlLWFpLWFwcGxpY2F0aW9ucy_SAZkBaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vYmxvZ3Mvbml2ZWRpdGFzLW11c2luZ3Mtb24tdGVjaC1wb2xpY3kvdHJhbnNwYXJlbmN5LWFuZC1haS13aHktaXMtaW5kaWEtc3RpbGwtaGVzaXRhdGluZy10by1yZWd1bGF0ZS1haS1hcHBsaWNhdGlvbnMv?oc=5,2023-11-03,Times of India,US,en,transparency and ai why is india still hesitating to regulate ai applications  times of india,81,16,Friday,11,2023,4,False,False,News Outlet,https://timesofindia.indiatimes.com/blogs/niveditas-musings-on-tech-policy/transparency-and-ai-why-is-india-still-hesitating-to-regulate-ai-applications/,timesofindia.indiatimes.com,timesofindia,4,com,153,[],-0.34,negative,"Nivedita is a lawyer and company secretary by training. She holds a masters in public policy from Princeton University’s School of Public and International Affairs. She says India has neither taken any steps to regulate AI, nor has adopted standarised risk mitigation practices in government AI procurement."
How AI is threatening the future of the art world - The Telegraph,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlbGVncmFwaC5jby51ay9hcnQvYXJ0aXN0cy9zY3VscHRpbmctcm9ib3RzLWNoYW5naW5nLWFydC13b3JsZC1yb2JvdG9yLWplZmYta29vbnMv0gEA?oc=5,2023-11-03,The Telegraph,US,en,how ai is threatening the future of the art world  the telegraph,53,13,Friday,11,2023,4,False,False,News Outlet,https://www.telegraph.co.uk/art/artists/sculpting-robots-changing-art-world-robotor-jeff-koons/,www.telegraph.co.uk,www,4,uk,95,['Christian House'],-0.5267,negative,"Many artists, like Jeff Koons, embrace them, but others fear man-made Michelangelos could take their job. The technology has triggered anxieties about job security, fakery and the integrity of the creative act. But its champions argue that this is simply artistic innovation in action, and that the robots could provide solutions."
"EXCLUSIVE How cabins on America's biggest airlines will look like by 2050, according to AI - from 'standing po - Daily Mail",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9zY2llbmNldGVjaC9hcnRpY2xlLTEyNzAxOTQzL2FtZXJpY2FzLWJpZ2dlc3QtYWlybGluZXMtMjA1MC1haS5odG1s0gFjaHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL3NjaWVuY2V0ZWNoL2FydGljbGUtMTI3MDE5NDMvYW1wL2FtZXJpY2FzLWJpZ2dlc3QtYWlybGluZXMtMjA1MC1haS5odG1s?oc=5,2023-11-03,Daily Mail,US,en,exclusive how cabins on americas biggest airlines will look like by  according to ai  from standing po  daily mail,102,22,Friday,11,2023,4,False,False,News Outlet,https://www.dailymail.co.uk/sciencetech/article-12701943/americas-biggest-airlines-2050-ai.html,www.dailymail.co.uk,www,3,uk,95,"['Rob Waugh Tech Correspondent', 'Rob Waugh Tech Correspondent For Dailymail.Com']",-0.1531,negative,Twitter user asked AI to imagine what Ryanair cabin could look like in 2050. The technology imagined rows and rows of seats stacked on top of each other. DailyMail.com used AI photo generator Midjourney to imagine America's biggest airline cabins by 2050.
Microsoft warns it could throttle excessive use of AI tools - MyBroadband,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbXlicm9hZGJhbmQuY28uemEvbmV3cy9zb2Z0d2FyZS81MTM2ODktbWljcm9zb2Z0LXdhcm5zLWl0LWNvdWxkLXRocm90dGxlLWV4Y2Vzc2l2ZS11c2Utb2YtYWktdG9vbHMuaHRtbNIBc2h0dHBzOi8vbXlicm9hZGJhbmQuY28uemEvbmV3cy9zb2Z0d2FyZS81MTM2ODktbWljcm9zb2Z0LXdhcm5zLWl0LWNvdWxkLXRocm90dGxlLWV4Y2Vzc2l2ZS11c2Utb2YtYWktdG9vbHMuaHRtbC9hbXA?oc=5,2023-11-03,MyBroadband,US,en,microsoft warns it could throttle excessive use of ai tools  mybroadband,62,12,Friday,11,2023,4,False,False,Other,https://mybroadband.co.za/news/software/513689-microsoft-warns-it-could-throttle-excessive-use-of-ai-tools.html,mybroadband.co.za,mybroadband,3,za,111,[],-0.1027,negative,0
"Humanity is out of control, and AI is worried - Financial Times",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50L2NlN2RjYmFjLWQ4MDEtNDA1My05M2Y1LTRjODIyNjdkNzEzMNIBAA?oc=5,2023-11-03,Financial Times,US,en,humanity is out of control and ai is worried  financial times,52,12,Friday,11,2023,4,False,False,News Outlet,https://www.ft.com/content/ce7dcbac-d801-4053-93f5-4c82267d7130,www.ft.com,www,2,com,63,[],-0.296,negative,Pay a year upfront and save 20%. Then $199 for 12 months. Insight and expertise in your hands with the iconic FT print edition. See why over a million readers pay to read the Financial Times. International edition delivered Monday to Saturday.
"Elon Musk to UK PM Rishi Sunak: ‘There will be a point where no job is needed, AI will be able to do everything’ - Business Today",https://news.google.com/rss/articles/CBMisQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9lbG9uLW11c2stdG8tdWstcG0tcmlzaGktc3VuYWstdGhlcmUtd2lsbC1iZS1hLXBvaW50LXdoZXJlLW5vLWpvYi1pcy1uZWVkZWQtYWktd2lsbC1iZS1hYmxlLXRvLWRvLWV2ZXJ5dGhpbmctNDA0NDAzLTIwMjMtMTEtMDPSAbUBaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi9hbXAvdGVjaG5vbG9neS9uZXdzL3N0b3J5L2Vsb24tbXVzay10by11ay1wbS1yaXNoaS1zdW5hay10aGVyZS13aWxsLWJlLWEtcG9pbnQtd2hlcmUtbm8tam9iLWlzLW5lZWRlZC1haS13aWxsLWJlLWFibGUtdG8tZG8tZXZlcnl0aGluZy00MDQ0MDMtMjAyMy0xMS0wMw?oc=5,2023-11-03,Business Today,US,en,elon musk to uk pm rishi sunak there will be a point where no job is needed ai will be able to do everything  business today,103,27,Friday,11,2023,4,False,False,News Outlet,https://www.businesstoday.in/technology/news/story/elon-musk-to-uk-pm-rishi-sunak-there-will-be-a-point-where-no-job-is-needed-ai-will-be-able-to-do-everything-404403-2023-11-03,www.businesstoday.in,www,4,in,177,[],-0.296,negative,"Elon Musk, owner of Tesla, SpaceX, X (formerly known as Twitter), and a new AI startup called xAI, spoke about the future implications of artificial intelligence (AI) He believes that AI has the potential to become the most disruptive force in history and could eventually make human jobs obsolete."
"AI bot capable of insider trading and lying, say researchers - The Star Kenya",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnRoZS1zdGFyLmNvLmtlL3Nhc2EvdGVjaG5vbG9neS8yMDIzLTExLTAzLWFpLWJvdC1jYXBhYmxlLW9mLWluc2lkZXItdHJhZGluZy1hbmQtbHlpbmctc2F5LXJlc2VhcmNoZXJzL9IBAA?oc=5,2023-11-03,The Star Kenya,US,en,ai bot capable of insider trading and lying say researchers  the star kenya,64,14,Friday,11,2023,4,False,False,News Outlet,https://www.the-star.co.ke/sasa/technology/2023-11-03-ai-bot-capable-of-insider-trading-and-lying-say-researchers/,www.the-star.co.ke,www,4,ke,114,[],-0.2023,negative,"Artificial Intelligence has the ability to perform illegal trades and cover it up, new research suggests. In a demonstration at the UK's AI safety summit, a bot used made-up insider information to make an ""illegal"" purchase of stocks without telling the firm. Insider trading refers to when confidential company information is used to make trading decisions."
"AI Tool Flags Anxiety, Depression in Healthcare Workers - Medscape",https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3Lm1lZHNjYXBlLmNvbS92aWV3YXJ0aWNsZS85OTgwNDfSAQA?oc=5,2023-11-03,Medscape,US,en,ai tool flags anxiety depression in healthcare workers  medscape,57,10,Friday,11,2023,4,False,False,Other,https://www.medscape.com/viewarticle/998047,www.medscape.com,www,2,com,43,['Megan Brooks'],-0.6597,negative,Researchers used an AI tool to analyze deidentified psychotherapy transcripts from telehealth visits during spring 2020. More than half of HCWs and non-HCWs (56% and 52%) were diagnosed with anxiety disorders. The AI tool identified three concerns that were significantly associated with moderate to severe anxiety and depression.
An AI bot performed insider trading and deceived its users after deciding helping a company was worth the risk - Fortune,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMS8wMy9haS1ib3QtaW5zaWRlci10cmFkaW5nLWRlY2VpdmVkLXVzZXJzL9IBSWh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMS8wMy9haS1ib3QtaW5zaWRlci10cmFkaW5nLWRlY2VpdmVkLXVzZXJzL2FtcC8?oc=5,2023-11-03,Fortune,US,en,an ai bot performed insider trading and deceived its users after deciding helping a company was worth the risk  fortune,100,21,Friday,11,2023,4,False,False,News Outlet,https://fortune.com/2023/11/03/ai-bot-insider-trading-deceived-users/,fortune.com,fortune,5,com,69,[],-0.2263,negative,"A new study by Apollo Research, an AI safety company, showed how quickly the technology could be co-opted to commit illegal activity. In a video shared on its website, Apollo demonstrated a “sandboxed” conversation between a human and a bot on ChatGPT-4. The bot was a fake investment management system named “Alpha,” which invests for the fictional group WhiteStone Inc."
FTC's Lina Khan warns Big Tech over AI - Stanford Institute for Economic Policy Research,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vc2llcHIuc3RhbmZvcmQuZWR1L25ld3MvZnRjcy1saW5hLWtoYW4td2FybnMtYmlnLXRlY2gtb3Zlci1hadIBAA?oc=5,2023-11-03,Stanford Institute for Economic Policy Research,US,en,ftcs lina khan warns big tech over ai  stanford institute for economic policy research,74,15,Friday,11,2023,4,False,False,Academic Journal,https://siepr.stanford.edu/news/ftcs-lina-khan-warns-big-tech-over-ai,siepr.stanford.edu,siepr,2,edu,69,['Krysten Crawford'],-0.1027,negative,FTC Chair Lina Khan spoke at the Stanford Institute for Economic Policy Research (SIEPR) Khan said the agency is seeing signs of market concentration in AI. She said the FTC is particularly worried about the prospect of “excessive” prices.
KPMG lodges complaint after AI-generated material was used to implicate them in non-existent scandals - The Guardian,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy8yMDIzL25vdi8wMy9rcG1nLWFpLWNvbXBsYWludC1ub24tZXhpc3RlbnQtc2NhbmRhbC1haS1jYXNlLXN0dWRpZXMtZ29vZ2xlLWJhcmTSAXNodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vYnVzaW5lc3MvMjAyMy9ub3YvMDMva3BtZy1haS1jb21wbGFpbnQtbm9uLWV4aXN0ZW50LXNjYW5kYWwtYWktY2FzZS1zdHVkaWVzLWdvb2dsZS1iYXJk?oc=5,2023-11-03,The Guardian,US,en,kpmg lodges complaint after aigenerated material was used to implicate them in nonexistent scandals  the guardian,100,17,Friday,11,2023,4,False,False,News Outlet,https://www.theguardian.com/business/2023/nov/03/kpmg-ai-complaint-non-existent-scandal-ai-case-studies-google-bard,www.theguardian.com,www,5,com,115,['Henry Belot'],-0.6597,negative,Senate inquiry into Australian consultancy industry concedes its integrity has been undermined by reliance on case studies generated by Google Bard AI tool. KPMG lodged an official complaint about factually inaccurate information receiving parliamentary privilege. The submission accused firms of involvement in scandals that either didn’t exist or that they had nothing to do with. One academic has claimed responsibility for the errors.
"AI risks are unknown even to GCHQ, Anne Keast-Butler tells BBC - BBC.com",https://news.google.com/rss/articles/CBMiJGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay02NzMwMTQwMtIBKGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay02NzMwMTQwMi5hbXA?oc=5,2023-11-03,BBC.com,US,en,ai risks are unknown even to gchq anne keastbutler tells bbc  bbccom,60,13,Friday,11,2023,4,False,False,Broadcast Media,https://www.bbc.com/news/uk-67301402,www.bbc.com,www,2,com,36,[],-0.2732,negative,summarize:    “I’ll be in touch with you soon.”  “What’s next?” you ask. “I want to know where you’re going.’ ““What do you want to do?’” “Tell me what you think.“” I’d like to hear from you. What do you think?�
AI-generated scams: Voice cloning tricks 82-year-old Sugar Land man into withdrawing $17K to bail out son-in-law - KTRK-TV,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYWJjMTMuY29tL2FpLWdlbmVyYXRlZC12b2ljZS1jbG9uaW5nLXNjYW1zLWFnYWluc3QtZWxkZXJseS04Mi15ZWFyLW9sZC1sb3Nlcy0xNzAwMC8xNDAwOTc5MC_SAWhodHRwczovL2FiYzEzLmNvbS9hbXAvYWktZ2VuZXJhdGVkLXZvaWNlLWNsb25pbmctc2NhbXMtYWdhaW5zdC1lbGRlcmx5LTgyLXllYXItb2xkLWxvc2VzLTE3MDAwLzE0MDA5NzkwLw?oc=5,2023-11-03,KTRK-TV,US,en,aigenerated scams voice cloning tricks yearold sugar land man into withdrawing k to bail out soninlaw  ktrktv,105,18,Friday,11,2023,4,False,False,Broadcast Media,https://abc13.com/ai-generated-voice-cloning-scams-against-elderly-82-year-old-loses-17000/14009790/,abc13.com,abc13,3,com,100,[],-0.6486,negative,Eyewitness News looked into how easy these voice-cloning tricks have become. It only takes about three seconds for someone to clone your voice on certain software. Experts suggest immediately verifying who you're talking to by hanging up and calling the person they're talking about.
Why SoundHound AI Stock Fell 21% In October - The Motley Fool,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzExLzAzL3doeS1zb3VuZGhvdW5kLWFpLXN0b2NrLWZlbGwtMjEtaW4tb2N0b2Jlci_SAQA?oc=5,2023-11-03,The Motley Fool,US,en,why soundhound ai stock fell  in october  the motley fool,50,12,Friday,11,2023,4,False,False,Blog,https://www.fool.com/investing/2023/11/03/why-soundhound-ai-stock-fell-21-in-october/,www.fool.com,www,6,com,85,['Anders Bylund'],-0.4404,negative,"Shares of SoundHound AI (SOUN 4.08%) fell 20.9% in October 2023. The speech recognition and song identification expert had no gloomy news to share last month. After three consecutive months of risk-averse trading, the stock is starting to look cheap."
BuzzFeed’s Struggles Continue As It Banks On Gen AI And Long ... - AdExchanger,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmFkZXhjaGFuZ2VyLmNvbS9wdWJsaXNoZXJzL2J1enpmZWVkcy1zdHJ1Z2dsZXMtY29udGludWUtYXMtaXQtYmFua3Mtb24tZ2VuLWFpLWFuZC1sb25nLWZvcm0tdmlkZW8v0gEA?oc=5,2023-11-03,AdExchanger,US,en,buzzfeeds struggles continue as it banks on gen ai and long   adexchanger,65,14,Friday,11,2023,4,False,False,Other,https://www.adexchanger.com/publishers/buzzfeeds-struggles-continue-as-it-banks-on-gen-ai-and-long-form-video/,www.adexchanger.com,www,3,com,110,['Anthony Vargas'],-0.3612,negative,"Ad revenue has been plummeting since going public at the end of 2021. The outlook hasn’t gotten much better as stiffer competition between major social media companies shuts out digital publishers that depend on social traffic. The dip in ad revenue requires BuzzFeed to “adjust to the new realities of an altered digital media landscape,” CEO Jonah Peretti said."
AI prostate cancer mapping device gets category III code from AMA - Medical Device Network,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm1lZGljYWxkZXZpY2UtbmV0d29yay5jb20vbmV3cy9haS1wcm9zdGF0ZS1jYW5jZXItbWFwcGluZy1kZXZpY2UtZ2V0cy1jYXRlZ29yeS1paWktY29kZS1mcm9tLWFtYS_SAQA?oc=5,2023-11-03,Medical Device Network,US,en,ai prostate cancer mapping device gets category iii code from ama  medical device network,76,15,Friday,11,2023,4,False,False,Broadcast Media,https://www.medicaldevice-network.com/news/ai-prostate-cancer-mapping-device-gets-category-iii-code-from-ama/,www.medicaldevice-network.com,www,3,com,109,['Joshua Silverwood'],-0.6597,negative,"Avenda’s Unfold AI device, used to map the probability of prostate cancer, has received the temporary designation aimed at tracking emerging treatments. It comes after Avenda announced that it had partnered with the Maryland-based clinic, Urology Associates, to trial the device in procedures and plans to expand it to teaching hospitals across the US."
Beazley planning to determine risk appetite for AI | Business Insurance - Business Insurance,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zdXJhbmNlLmNvbS9hcnRpY2xlLzIwMjMxMTAzL05FV1MwNi85MTIzNjA4NDMvQmVhemxleS1wbGFubmluZy10by1kZXRlcm1pbmUtcmlzay1hcHBldGl0ZS1mb3ItQUkt0gEA?oc=5,2023-11-03,Business Insurance,US,en,beazley planning to determine risk appetite for ai  business insurance  business insurance,79,14,Friday,11,2023,4,False,False,News Outlet,https://www.businessinsurance.com/article/20231103/NEWS06/912360843/Beazley-planning-to-determine-risk-appetite-for-AI-,www.businessinsurance.com,www,5,com,119,[],-0.2732,negative,"Beazley PLC is reviewing its portfolio to determine its appetite for writing risks related to artificial intelligence. “We’ll eventually move to a risk disaster scenario related to AI, then create risk appetite related to this. Maybe it’s called a peril,” Bob Quane said."
Harassment and AI: Election protections advance in Michigan - MLive.com,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3Lm1saXZlLmNvbS9wb2xpdGljcy8yMDIzLzExL2hhcmFzc21lbnQtYW5kLWFpLWVsZWN0aW9uLXByb3RlY3Rpb25zLWFkdmFuY2UtaW4tbWljaGlnYW4uaHRtbNIBdWh0dHBzOi8vd3d3Lm1saXZlLmNvbS9wb2xpdGljcy8yMDIzLzExL2hhcmFzc21lbnQtYW5kLWFpLWVsZWN0aW9uLXByb3RlY3Rpb25zLWFkdmFuY2UtaW4tbWljaGlnYW4uaHRtbD9vdXRwdXRUeXBlPWFtcA?oc=5,2023-11-03,MLive.com,US,en,harassment and ai election protections advance in michigan  mlivecom,62,10,Friday,11,2023,4,False,False,Other,https://www.mlive.com/politics/2023/11/harassment-and-ai-election-protections-advance-in-michigan.html,www.mlive.com,www,4,com,102,"['Ben Orner', 'Borner Mlive.Com']",-0.5423,negative,"Bills would make it illegal to intimidate an election official, such as a clerk or poll worker. A first violation would earn someone up to 93 days in prison and a $500 fine. The House on Wednesday approved bills that would regulate and punish deceptive use of artificial intelligence in campaign ads."
