title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,compound,vader_sentiment,summary
Algorithmic Warfare: Marine Wargames Blending AI with Human ... - National Defense Magazine,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3Lm5hdGlvbmFsZGVmZW5zZW1hZ2F6aW5lLm9yZy9hcnRpY2xlcy8yMDIzLzEwLzEyL2FsZ29yaXRobWljLXdhcmZhcmUtbWFyaW5lLXdhcmdhbWVzLWJsZW5kaW5nLWFpLXdpdGgtaHVtYW4tdGhpbmtpbmfSAQA?oc=5,2023-10-12,National Defense Magazine,US,en,algorithmic warfare marine wargames blending ai with human   national defense magazine,79,13,Thursday,10,2023,4,False,False,Magazine,https://www.nationaldefensemagazine.org/500.html?aspxerrorpath=/articles/2023/10/12/algorithmic-warfare-marine-wargames-blending-ai-with-human-thinking,www.nationaldefensemagazine.org,www,1,org,151,[],-0.1779,negative,"Wargaming today is in generation 2.5, said Tim Barrick, retired colonel and director of wargaming at Marine Corps University. Social media and podcasting has allowed a community of knowledge and collaboration to “rapidly cultivate,” while also drawing on the cloud as a virtual wargame arena."
Beaverton City Council says meeting was hijacked by AI bots spewing hate speech - KOIN.com,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmtvaW4uY29tL2xvY2FsL2JlYXZlcnRvbi1jaXR5LWNvdW5jaWwtc2F5cy1tZWV0aW5nLXdhcy1oaWphY2tlZC1ieS1haS1ib3RzLXNwZXdpbmctaGF0ZS1zcGVlY2gv0gFvaHR0cHM6Ly93d3cua29pbi5jb20vbG9jYWwvYmVhdmVydG9uLWNpdHktY291bmNpbC1zYXlzLW1lZXRpbmctd2FzLWhpamFja2VkLWJ5LWFpLWJvdHMtc3Bld2luZy1oYXRlLXNwZWVjaC9hbXAv?oc=5,2023-10-12,KOIN.com,US,en,beaverton city council says meeting was hijacked by ai bots spewing hate speech  koincom,76,15,Thursday,10,2023,4,False,False,Other,https://www.koin.com/local/beaverton-city-council-says-meeting-was-hijacked-by-ai-bots-spewing-hate-speech/,www.koin.com,www,3,com,107,"['Jami Seymore', 'Matt Rawlings']",-0.5719,negative,0
How Data Center Shortages Could Hinder the Future of AI - Built In,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vYnVpbHRpbi5jb20vYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvYWktZGF0YS1jZW50ZXItc2hvcnRhZ2Vz0gEA?oc=5,2023-10-12,Built In,US,en,how data center shortages could hinder the future of ai  built in,54,13,Thursday,10,2023,4,False,False,Other,https://builtin.com/artificial-intelligence/ai-data-center-shortages,builtin.com,builtin,2,com,68,[],-0.1531,negative,"There's an AI arms race taking place, with companies investing billions of dollars into developing and adopting AI technology. Data centers play a critical role in our everyday lives, yet they’re often taken for granted or overlooked entirely. Training artificial intelligence models generates an enormous resource drain, requiring mind-boggling amounts of capital."
"Ransomware victims continue to pay up, while also bracing for AI-enhanced attacks - ZDNet",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3JhbnNvbXdhcmUtdmljdGltcy1jb250aW51ZS10by1wYXktdXAtd2hpbGUtYWxzby1icmFjaW5nLWZvci1haS1lbmhhbmNlZC1hdHRhY2tzL9IBemh0dHBzOi8vd3d3LnpkbmV0LmNvbS9nb29nbGUtYW1wL2FydGljbGUvcmFuc29td2FyZS12aWN0aW1zLWNvbnRpbnVlLXRvLXBheS11cC13aGlsZS1hbHNvLWJyYWNpbmctZm9yLWFpLWVuaGFuY2VkLWF0dGFja3Mv?oc=5,2023-10-12,ZDNet,US,en,ransomware victims continue to pay up while also bracing for aienhanced attacks  zdnet,76,14,Thursday,10,2023,4,False,False,News Outlet,https://www.zdnet.com/article/ransomware-victims-continue-to-pay-up-while-also-bracing-for-ai-enhanced-attacks/,www.zdnet.com,www,3,com,111,"['Eileen Yu', 'Senior Contributing Editor', 'Oct.', 'At A.M. Pt']",-0.6808,negative,"A high 96% of respondents in a Splunk study had encountered a ransomware attack. Among those that paid the ransom, 53% forked out more than $100,000. Most CISOs, at 93%, had extensively or moderately adopted integrated automation into their processes."
Music Industry Organizations Back Newly Proposed 'No Fakes' AI Bill - musicrow.com,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vbXVzaWNyb3cuY29tLzIwMjMvMTAvbXVzaWMtaW5kdXN0cnktb3JnYW5pemF0aW9ucy1iYWNrLW5ld2x5LXByb3Bvc2VkLW5vLWZha2VzLWFpLWJpbGwv0gEA?oc=5,2023-10-12,musicrow.com,US,en,music industry organizations back newly proposed no fakes ai bill  musicrowcom,71,12,Thursday,10,2023,4,False,False,Other,https://musicrow.com/2023/10/music-industry-organizations-back-newly-proposed-no-fakes-ai-bill/,musicrow.com,musicrow,4,com,95,['Lb Cantrell'],-0.6124,negative,0
Study names jobs most at risk of being lost to AI in Kentucky - Eyewitness News (WEHT/WTVW),https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnRyaXN0YXRlaG9tZXBhZ2UuY29tL25ld3Mva2VudHVja3ktbmV3cy9zdHVkeS1uYW1lcy1qb2JzLW1vc3QtYXQtcmlzay1vZi1iZWluZy1sb3N0LXRvLWFpLWluLWtlbnR1Y2t5L9IBdmh0dHBzOi8vd3d3LnRyaXN0YXRlaG9tZXBhZ2UuY29tL25ld3Mva2VudHVja3ktbmV3cy9zdHVkeS1uYW1lcy1qb2JzLW1vc3QtYXQtcmlzay1vZi1iZWluZy1sb3N0LXRvLWFpLWluLWtlbnR1Y2t5L2FtcC8?oc=5,2023-10-12,Eyewitness News (WEHT/WTVW),US,en,study names jobs most at risk of being lost to ai in kentucky  eyewitness news wehtwtvw,75,17,Thursday,10,2023,4,False,False,News Outlet,https://www.tristatehomepage.com/news/kentucky-news/study-names-jobs-most-at-risk-of-being-lost-to-ai-in-kentucky/,www.tristatehomepage.com,www,4,com,114,['Seth Austin'],-0.5688,negative,0
Rumours: GPT-Vision API and OpenAI Apis Cost Cutting Coming Soon - Medium,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vbWVkaXVtLmNvbS9AZGFuaWVsbGVmcmFuY2E5Ni9ydW1vdXJzLWdwdC12aXNpb24tYXBpLWFuZC1vcGVuYWktYXBpcy1jb3N0LWN1dHRpbmctY29taW5nLXNvb24tMDM1MzNlNWI0MWQw0gEA?oc=5,2023-10-12,Medium,US,en,rumours gptvision api and openai apis cost cutting coming soon  medium,62,12,Thursday,10,2023,4,False,False,Blog,https://medium.com/@daniellefranca96/rumours-gpt-vision-api-and-openai-apis-cost-cutting-coming-soon-03533e5b41d0,medium.com,medium,2,com,113,[],-0.128,negative,"Rumors circulating on the web that OpenAI is planning to release GPT-4 with multimodal image capabilities. This could make things much cheaper for app makers, potentially cutting costs by up to 20 times. These updates are rumored to be announced at OpenAI’s first Developer Conference in San Francisco on November 6th."
"US Military Must Lead Artificial Intelligence, Analysts Say - The War Horse",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vdGhld2FyaG9yc2Uub3JnL3VzLW1pbGl0YXJ5LXBsZWRnZXMtcHJpbmNpcGxlZC1yZXNwb25zZS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS_SAQA?oc=5,2023-10-12,The War Horse,US,en,us military must lead artificial intelligence analysts say  the war horse,64,12,Thursday,10,2023,4,False,False,News Outlet,https://thewarhorse.org/us-military-pledges-principled-response-artificial-intelligence/,thewarhorse.org,thewarhorse,2,org,88,[],-0.2023,negative,0
AI chatbots really don't know what's going on with the Israel-Hamas war - Business Insider,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYWktY2hhdGJvdHMtaXNyYWVsLWhhbWFzLWNvbmZsaWN0LWdvb2dsZS1iYXJkLW1pY3Jvc29mdC1vcGVuYWktY2hhdGdwdC0yMDIzLTEw0gFyaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9haS1jaGF0Ym90cy1pc3JhZWwtaGFtYXMtY29uZmxpY3QtZ29vZ2xlLWJhcmQtbWljcm9zb2Z0LW9wZW5haS1jaGF0Z3B0LTIwMjMtMTA_YW1w?oc=5,2023-10-12,Business Insider,US,en,ai chatbots really dont know whats going on with the israelhamas war  business insider,76,15,Thursday,10,2023,4,False,False,News Outlet,https://www.businessinsider.com/ai-chatbots-israel-hamas-conflict-google-bard-microsoft-openai-chatgpt-2023-10,www.businessinsider.com,www,1,com,110,"['Hasan Chowdhury', 'Beatrice Nolan']",-0.5994,negative,"Google's Bard, Microsoft's Bing, and ChatGPT Plus appear out of touch with the reality of the present day. The AI chatbots mixed accurate statements with details that are flat-out wrong or made up. It's a sign that Big Tech's most hyped tools of the year remain deeply flawed."
AI's Cost Curve Has Big Tech Losing Money - PYMNTS.com,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnB5bW50cy5jb20vbmV3cy9hcnRpZmljaWFsLWludGVsbGlnZW5jZS8yMDIzL2FpLWNvc3QtY3VydmUtaGFzLWJpZy10ZWNoLWxvc2luZy1tb25leS_SAQA?oc=5,2023-10-12,PYMNTS.com,US,en,ais cost curve has big tech losing money  pymntscom,45,10,Thursday,10,2023,4,False,False,Other,https://www.pymnts.com/news/artificial-intelligence/2023/ai-cost-curve-has-big-tech-losing-money/,www.pymnts.com,www,5,com,97,[],-0.3818,negative,"Big Tech companies, including Microsoft, Google and others, are struggling to profitably monetize their generative AI products. The high cost of AI, driven primarily by the computing power an AI model requires, is an uncomfortable and expensive reality. By 2027, AI servers could be responsible for as much energy use as Sweden."
"Godfather of AI says AI could be a threat to humanity in future, might manipulate people - India Today",https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9nb2RmYXRoZXItb2YtYWktc2F5cy1haS1jb3VsZC1iZS1hLXRocmVhdC10by1odW1hbml0eS1pbi1mdXR1cmUtbWlnaHQtbWFuaXB1bGF0ZS1wZW9wbGUtMjQ0NzkyMi0yMDIzLTEwLTEy0gGeAWh0dHBzOi8vd3d3LmluZGlhdG9kYXkuaW4vYW1wL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9nb2RmYXRoZXItb2YtYWktc2F5cy1haS1jb3VsZC1iZS1hLXRocmVhdC10by1odW1hbml0eS1pbi1mdXR1cmUtbWlnaHQtbWFuaXB1bGF0ZS1wZW9wbGUtMjQ0NzkyMi0yMDIzLTEwLTEy?oc=5,2023-10-12,India Today,US,en,godfather of ai says ai could be a threat to humanity in future might manipulate people  india today,84,19,Thursday,10,2023,4,False,False,News Outlet,https://www.indiatoday.in/technology/news/story/godfather-of-ai-says-ai-could-be-a-threat-to-humanity-in-future-might-manipulate-people-2447922-2023-10-12,www.indiatoday.in,www,4,in,154,[],-0.5267,negative,"Geoffrey Hinton, one of the three godfathers of AI, has now said that the emerging tech could be a threat to humanity in the next 5-20 years. In an interview with CBS News’ 60 Minutes, Hinton said that we might have ""things"" more intelligent than us for the first time."
EU to carry risk assessments on AI and advance semiconductors - CoinGeek,https://news.google.com/rss/articles/CBMikAFodHRwczovL2NvaW5nZWVrLmNvbS9ldS10by1jYXJyeS1yaXNrLWFzc2Vzc21lbnRzLW9uLWFpLWFuZC1hZHZhbmNlLXNlbWljb25kdWN0b3JzZXUtdG8tY2Fycnktcmlzay1hc3Nlc3NtZW50cy1vbi1haS1hbmQtYWR2YW5jZS1zZW1pY29uZHVjdG9ycy_SAQA?oc=5,2023-10-11,CoinGeek,US,en,eu to carry risk assessments on ai and advance semiconductors  coingeek,61,12,Wednesday,10,2023,4,False,False,Other,https://coingeek.com/eu-to-carry-risk-assessments-on-ai-and-advance-semiconductorseu-to-carry-risk-assessments-on-ai-and-advance-semiconductors/,coingeek.com,coingeek,2,com,144,['Wahid Pessarlay'],-0.2732,negative,"EU to carry out risk assessment of innovative technologies by member states. Affected technologies include AI, advanced semiconductors, biotechnologies, and quantum technologies. EU has received criticisms from AI developers over the stifling nature of the proposed regulatory framework."
"Domino’s CTO on Microsoft AI Partnership, Future of Autonomous ... - Food On Demand",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vZm9vZG9uZGVtYW5kLmNvbS8xMDExMjAyMy9kb21pbm9zLWN0by1vbi1taWNyb3NvZnQtYWktcGFydG5lcnNoaXAtZnV0dXJlLW9mLWF1dG9ub21vdXMtZGVsaXZlcnkv0gEA?oc=5,2023-10-11,Food On Demand,US,en,dominos cto on microsoft ai partnership future of autonomous   food on demand,70,14,Wednesday,10,2023,4,False,False,Other,https://foodondemand.com/10112023/dominos-cto-on-microsoft-ai-partnership-future-of-autonomous-delivery/,foodondemand.com,foodondemand,3,com,104,['Bernadette Heier'],-0.128,negative,Pizza giant Domino’s is one of the latest to test out new operational technologies. The company will utilize Microsoft Cloud and Azure OpenAI to modernize its store systems. A bulk of the co-investment lies in back-of-house technology with the development of a generative AI assistant.
The risks of generative AI-powered chatbots - The Banker,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnRoZWJhbmtlci5jb20vVGhlLXJpc2tzLW9mLWdlbmVyYXRpdmUtQUktcG93ZXJlZC1jaGF0Ym90cy0xNjk3MDEwNDM10gEA?oc=5,2023-10-11,The Banker,US,en,the risks of generative aipowered chatbots  the banker,48,9,Wednesday,10,2023,4,False,False,News Outlet,https://www.thebanker.com/The-risks-of-generative-AI-powered-chatbots-1697010435,www.thebanker.com,www,1,com,80,"['John Buyers', 'Tom Sharpe', 'Emily Tombs']",-0.2732,negative,"The financial sector is no stranger to leveraging AI technology to offer user-friendly, efficient and effective services. HSBC has around 1000 applications for artificial intelligence, but it is still “early days” for generative AI. Central bank distributed ledger technology moves a step closer with major trials. HSBC plans to share its quantum security systems with the industry."
Drawing the line on AI-based deepfakes proves tricky for Congress - Roll Call,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vcm9sbGNhbGwuY29tLzIwMjMvMTAvMTEvZHJhd2luZy10aGUtbGluZS1vbi1haS1iYXNlZC1kZWVwZmFrZXMtcHJvdmVzLXRyaWNreS1mb3ItY29uZ3Jlc3Mv0gEA?oc=5,2023-10-11,Roll Call,US,en,drawing the line on aibased deepfakes proves tricky for congress  roll call,65,13,Wednesday,10,2023,4,False,False,Other,https://rollcall.com/2023/10/11/drawing-the-line-on-ai-based-deepfakes-proves-tricky-for-congress/,rollcall.com,rollcall,5,com,98,['Posted October'],-0.1531,negative,A bipartisan group of lawmakers proposed legislation last month that would ban the “distribution of materially deceptive AI-generated audio or visual media” The legislation would allow people who are the subject of such fake ads to sue the person or an entity that is responsible for creating and distributing them.
Reducing AI Anxiety Starts by Talking with Students - Faculty Focus,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmZhY3VsdHlmb2N1cy5jb20vYXJ0aWNsZXMvdGVhY2hpbmctd2l0aC10ZWNobm9sb2d5LWFydGljbGVzL3JlZHVjaW5nLWFpLWFueGlldHktc3RhcnRzLWJ5LXRhbGtpbmctd2l0aC1zdHVkZW50cy_SAQA?oc=5,2023-10-11,Faculty Focus,US,en,reducing ai anxiety starts by talking with students  faculty focus,57,11,Wednesday,10,2023,4,False,False,Other,https://www.facultyfocus.com/articles/teaching-with-technology-articles/reducing-ai-anxiety-starts-by-talking-with-students/,www.facultyfocus.com,www,4,com,124,"['Demian Hommel', 'Phd', 'Bradley Cohen']",-0.1779,negative,"As of March this year, 22 percent of students admitted using ChatGPT to complete an assignment or exam. 57 percent indicated they intend to use AI tools for future coursework. Most students report their instructors have not openly discussed the use, let alone potential impact of AI."
"How AI can fuel financial scams online, according to industry experts - ABC News",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYWJjbmV3cy5nby5jb20vVGVjaG5vbG9neS9haS1mdWVsLWZpbmFuY2lhbC1zY2Ftcy1vbmxpbmUtaW5kdXN0cnktZXhwZXJ0cy9zdG9yeT9pZD0xMDM3MzIwNTHSAWhodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9UZWNobm9sb2d5L2FpLWZ1ZWwtZmluYW5jaWFsLXNjYW1zLW9ubGluZS1pbmR1c3RyeS1leHBlcnRzL3N0b3J5P2lkPTEwMzczMjA1MQ?oc=5,2023-10-11,ABC News,US,en,how ai can fuel financial scams online according to industry experts  abc news,67,14,Wednesday,10,2023,4,False,False,News Outlet,https://abcnews.go.com/Technology/ai-fuel-financial-scams-online-industry-experts/story?id=103732051,abcnews.go.com,abcnews,3,com,100,['Abc News'],-0.5859,negative,"Survey of 500 fraud and risk professionals shows widespread concern about ""synthetic"" fraud. Criminals are using artificial intelligence to create fake identities to dupe financial institutions. ""The very technology that empowers us may also imperil us,"" one expert says."
Microsoft reportedly runs GitHub's AI Copilot at a loss - The Register,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvbS8yMDIzLzEwLzExL2dpdGh1Yl9haV9jb3BpbG90X21pY3Jvc29mdC_SAUdodHRwczovL3d3dy50aGVyZWdpc3Rlci5jb20vQU1QLzIwMjMvMTAvMTEvZ2l0aHViX2FpX2NvcGlsb3RfbWljcm9zb2Z0Lw?oc=5,2023-10-11,The Register,US,en,microsoft reportedly runs githubs ai copilot at a loss  the register,59,12,Wednesday,10,2023,4,False,False,News Outlet,https://www.theregister.com/2023/10/11/github_ai_copilot_microsoft/,www.theregister.com,www,5,com,67,['Tobias Mann'],-0.3182,negative,0
Microsoft kills Bing Chat AI image generator after Mickey Mouse 9 ... - TweakTown,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy50d2Vha3Rvd24uY29tL25ld3MvOTM3MTgvbWljcm9zb2Z0LWtpbGxzLWJpbmctY2hhdC1haS1pbWFnZS1nZW5lcmF0b3ItYWZ0ZXItbWlja2V5LW1vdXNlLTktMTEtcGljdHVyZS1zdXJmYWNlcy9pbmRleC5odG1s0gEA?oc=5,2023-10-11,TweakTown,US,en,microsoft kills bing chat ai image generator after mickey mouse    tweaktown,68,14,Wednesday,10,2023,4,False,False,Other,https://www.tweaktown.com/news/93718/microsoft-kills-bing-chat-ai-image-generator-after-mickey-mouse-9-11-picture-surfaces/index.html,www.tweaktown.com,www,4,com,133,['Jak Connor'],-0.5423,negative,"Last week Microsoft rolled out a new AI-powered image-generation feature to its Bing search engine. Users generated many offensive, racist, controversial, and defamatory images that resulted in Microsoft over-correcting with the guardrails. The image generator has now been reportedly lobotomized."
Beware of the ESG Risks in These 8 AI Companies - Morningstar,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lm1vcm5pbmdzdGFyLmNvbS9zdXN0YWluYWJsZS1pbnZlc3RpbmcvaW52ZXN0b3JzLXNob3VsZC1iZXdhcmUtZXNnLXJpc2tzLXRoZXNlLTgtYWktY29tcGFuaWVz0gEA?oc=5,2023-10-11,Morningstar,US,en,beware of the esg risks in these  ai companies  morningstar,50,12,Wednesday,10,2023,4,False,False,Other,https://www.morningstar.com/sustainable-investing/investors-should-beware-esg-risks-these-8-ai-companies,www.morningstar.com,www,2,com,104,['Adam Fleck'],-0.2732,negative,"Artificial intelligence can be a powerful tool for investors. But there are perils from the environmental, social, and governance perspectives. Microsoft MSFT, Advanced Micro Devices AMD, and ASML Holding ASML rise to the top of our AI opportunity list. Amazon.com AMZN and Meta Platforms META offer greater ESG risk alongside less-attractive current stock prices."
Is AI a threat to pharmacists? - The Pharmaceutical Journal,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vcGhhcm1hY2V1dGljYWwtam91cm5hbC5jb20vYXJ0aWNsZS9sZXR0ZXJzL2lzLWFpLWEtdGhyZWF0LXRvLXBoYXJtYWNpc3Rz0gEA?oc=5,2023-10-11,The Pharmaceutical Journal,US,en,is ai a threat to pharmacists  the pharmaceutical journal,50,10,Wednesday,10,2023,4,False,False,Academic Journal,https://pharmaceutical-journal.com/article/letters/is-ai-a-threat-to-pharmacists,pharmaceutical-journal.com,pharmaceutical-journal,3,com,80,[],-0.5267,negative,0
