title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,compound,vader_sentiment,summary
AI Is Writing Books About Foraging. What Could Go Wrong? - Civil Eats,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vY2l2aWxlYXRzLmNvbS8yMDIzLzEwLzEwL2FpLWlzLXdyaXRpbmctYm9va3MtYWJvdXQtZm9yYWdpbmctd2hhdC1jb3VsZC1nby13cm9uZy_SAQA?oc=5,2023-10-10,Civil Eats,US,en,ai is writing books about foraging what could go wrong  civil eats,57,13,Tuesday,10,2023,4,False,False,Other,https://civileats.com/2023/10/10/ai-is-writing-books-about-foraging-what-could-go-wrong/,civileats.com,civileats,5,com,88,[],-0.4767,negative,0
How AI is reshaping cancer care and diagnosis - Mobihealth News,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3Lm1vYmloZWFsdGhuZXdzLmNvbS9uZXdzL2hvdy1haS1yZXNoYXBpbmctY2FuY2VyLWNhcmUtYW5kLWRpYWdub3Npc9IBAA?oc=5,2023-10-10,Mobihealth News,US,en,how ai is reshaping cancer care and diagnosis  mobihealth news,53,11,Tuesday,10,2023,4,False,False,News Outlet,https://www.mobihealthnews.com/news/how-ai-reshaping-cancer-care-and-diagnosis,www.mobihealthnews.com,www,2,com,78,[],-0.296,negative,"Panelists spoke to journalist and moderator Katie Couric at the Constellation Forum 2023. Using AI in imaging will help radiologists and serve as a clinical ""copilot"" Dr. Richard Barakat said AI could also help predict the side effects of some of these treatments."
"So far, AI hasn’t been profitable for Big Tech - Ars Technica",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2luZm9ybWF0aW9uLXRlY2hub2xvZ3kvMjAyMy8xMC9zby1mYXItYWktaGFzbnQtYmVlbi1wcm9maXRhYmxlLWZvci1iaWctdGVjaC_SAWhodHRwczovL2Fyc3RlY2huaWNhLmNvbS9pbmZvcm1hdGlvbi10ZWNobm9sb2d5LzIwMjMvMTAvc28tZmFyLWFpLWhhc250LWJlZW4tcHJvZml0YWJsZS1mb3ItYmlnLXRlY2gvYW1wLw?oc=5,2023-10-10,Ars Technica,US,en,so far ai hasnt been profitable for big tech  ars technica,50,12,Tuesday,10,2023,4,False,False,Blog,https://arstechnica.com/information-technology/2023/10/so-far-ai-hasnt-been-profitable-for-big-tech/,arstechnica.com,arstechnica,5,com,100,['Benj Edwards'],-0.3412,negative,"Big Tech companies like Microsoft and Google are grappling with the challenge of turning AI products like ChatGPT into a profitable enterprise. Generative AI models used for creating text are not cheap to operate. Some companies are trying to dial back costs, while others continue to invest more deeply in the tech."
Navigating the monetization problem in Generative AI: insights from Databricks' Naveen Rao - Business Insider,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZGF0YWJyaWNrcy1uYXZlZW4tcmFvLWFpLWNvcHlyaWdodC1pbmZyaW5nZW1lbnQtYWkxMDAtMjAyMy0xMNIBYWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZGF0YWJyaWNrcy1uYXZlZW4tcmFvLWFpLWNvcHlyaWdodC1pbmZyaW5nZW1lbnQtYWkxMDAtMjAyMy0xMD9hbXA?oc=5,2023-10-10,Business Insider,US,en,navigating the monetization problem in generative ai insights from databricks naveen rao  business insider,95,15,Tuesday,10,2023,4,False,False,News Outlet,https://www.businessinsider.com/databricks-naveen-rao-ai-copyright-infringement-ai100-2023-10,www.businessinsider.com,www,1,com,93,['Ellen Thomas'],-0.4019,negative,"Naveen Rao is a member of Insider's inaugural AI 100 list. He oversees generative-AI strategy for Databricks after it bought his startup MosaicML for $1.3 billion. Rao likens it to the issue that crushed Napster, the 2000s-era music-sharing platform."
Dropbox is adding tons of AI—and is still serious about virtual work - Fast Company,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS85MDk2NDAzMi9ob3ctZHJvcGJveC1pcy10YWNrbGluZy1haS1hbmQtd2h5LWl0cy1nbGFkLWl0LWRpdGNoZWQtaXRzLW9mZmljZXPSAQA?oc=5,2023-10-10,Fast Company,US,en,dropbox is adding tons of aiand is still serious about virtual work  fast company,69,15,Tuesday,10,2023,4,False,False,Magazine,https://www.fastcompany.com/90964032/how-dropbox-is-tackling-ai-and-why-its-glad-it-ditched-its-offices,www.fastcompany.com,www,2,com,103,[],-0.0772,negative,0
Reinventing Customer Experiences with Generative AI and Amazon ... - No Jitter,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lm5vaml0dGVyLmNvbS9haS1hdXRvbWF0aW9uL3JlaW52ZW50aW5nLWN1c3RvbWVyLWV4cGVyaWVuY2VzLWdlbmVyYXRpdmUtYWktYW5kLWFtYXpvbi1jb25uZWN00gEA?oc=5,2023-10-10,No Jitter,US,en,reinventing customer experiences with generative ai and amazon   no jitter,67,12,Tuesday,10,2023,4,False,False,Other,https://www.nojitter.com/ai-automation/reinventing-customer-experiences-generative-ai-and-amazon-connect,www.nojitter.com,www,2,com,104,[],-0.128,negative,Customer experience (CX) is one of the top use cases for generative AI. McKinsey estimate a 30 to 45 percent productivity cost improvement from applying AI to customer care functions. Generative AI can be used to concisely summarize conversations to reduce the time agents and managers spend taking notes.
▶️ Listen Now: Lawsuit alleges AI was used to discriminate ... - WBEZ Chicago,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy53YmV6Lm9yZy9zdG9yaWVzL2xhd3N1aXQtYWxsZWdlcy1haS13YXMtdXNlZC10by1kaXNjcmltaW5hdGUtYWdhaW5zdC1yZW50ZXJzLXVzaW5nLWhvdXNpbmctdm91Y2hlcnMvMDFkOTQ1YWYtOTMxMC00ZTA4LTg4YzItZGIyNWI0NTA3OTAw0gEA?oc=5,2023-10-10,WBEZ Chicago,US,en, listen now lawsuit alleges ai was used to discriminate   wbez chicago,64,14,Tuesday,10,2023,4,False,False,Other,https://www.wbez.org/stories/lawsuit-alleges-ai-was-used-to-discriminate-against-renters-using-housing-vouchers/01d945af-9310-4e08-88c2-db25b4507900,www.wbez.org,www,3,org,148,[],-0.2263,negative,"Open Communities, an Evanston-based housing advocacy group, filed a federal lawsuit last month alleging that some companies use “artificial intelligence entities” to discriminate against renters. A six-month investigation by the group found over 100 instances of AI tools sending an automated response to turn away customers with questions about housing vouchers."
IT and contact centre leaders embrace conversational AI or fear ... - ComputerWeekly.com,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmNvbXB1dGVyd2Vla2x5LmNvbS9uZXdzLzM2NjU1NDY3My9JVC1hbmQtY29udGFjdC1jZW50cmUtbGVhZGVycy1lbWJyYWNlLWNvbnZlcnNhdGlvbmFsLUFJLW9yLWZlYXItZmFsbGluZy1iZWhpbmTSAQA?oc=5,2023-10-10,ComputerWeekly.com,US,en,it and contact centre leaders embrace conversational ai or fear   computerweeklycom,76,13,Tuesday,10,2023,4,False,False,Magazine,https://www.computerweekly.com/news/366554673/IT-and-contact-centre-leaders-embrace-conversational-AI-or-fear-falling-behind,www.computerweekly.com,www,3,com,124,"['Computer Weekly', 'Published']",-0.2263,negative,"8x8 surveyed more than 300 business leaders in contact centre, customer support, customer experience, customer care, customer success, IT, IT help desk, IT/vendor procurement, and operations. The study found virtually all (99%) organisations plan to dedicate more spending on contact centre operations over the next year, with much of that investment going towards adopting or increasing automation."
Worried about AI? Here's how to talk about it with your kids - Deseret News,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmRlc2VyZXQuY29tLzIwMjMvMTAvMTAvMjM5MTE0MjEvdGFsay10by1raWRzLWFp0gEA?oc=5,2023-10-10,Deseret News,US,en,worried about ai heres how to talk about it with your kids  deseret news,61,15,Tuesday,10,2023,4,False,False,News Outlet,https://www.deseret.com/2023/10/10/23911421/talk-to-kids-ai,www.deseret.com,www,5,com,59,['Amy Iverson'],-0.296,negative,"The ability of computers to take in data, learn from it and then independently make decisions is all around us. Parents should have open discussions with their children about the benefits AI can bring as well as its potential for harm. Children should use caution just as they do with social media or other online tools."
Mint Primer: Grave new world: Can we oversee AI decisions? | Mint - Mint,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS9pbmZvdGVjaC9ncmF2ZS1uZXctd29ybGQtY2FuLXdlLW92ZXJzZWUtYWktZGVjaXNpb25zLTExNjk2ODc2NjQ0MzI0Lmh0bWzSAW5odHRwczovL3d3dy5saXZlbWludC5jb20vaW5kdXN0cnkvaW5mb3RlY2gvZ3JhdmUtbmV3LXdvcmxkLWNhbi13ZS1vdmVyc2VlLWFpLWRlY2lzaW9ucy9hbXAtMTE2OTY4NzY2NDQzMjQuaHRtbA?oc=5,2023-10-10,Mint,US,en,mint primer grave new world can we oversee ai decisions  mint  mint,59,14,Tuesday,10,2023,4,False,False,News Outlet,https://www.livemint.com/industry/infotech/grave-new-world-can-we-oversee-ai-decisions-11696876644324.html,www.livemint.com,www,3,com,106,"[""Leslie D'Monte""]",-0.3818,negative,The ministry of corporate affairs (MCA) is automating its compliance system with artificial intelligence (AI) and machine learning (ML) tools. But decisions such as serving notices on companies will be left to (human) officials to make. MCA’s new AI-powered compliance system will be rolled out on its MCA21 portal once an ongoing upgrade and migration of forms to high-security ones is completed in a couple of months.
Why AI Poses a Mortal Threat to Financial Advisors - Advisor Perspectives,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFkdmlzb3JwZXJzcGVjdGl2ZXMuY29tL2FydGljbGVzLzIwMjMvMTAvMTAvYWktcG9zZXMtbW9ydGFsLXRocmVhdC1maW5hbmNpYWwtYWR2aXNvcnPSAQA?oc=5,2023-10-10,Advisor Perspectives,US,en,why ai poses a mortal threat to financial advisors  advisor perspectives,62,12,Tuesday,10,2023,4,False,False,Other,https://www.advisorperspectives.com/articles/2023/10/10/ai-poses-mortal-threat-financial-advisors,www.advisorperspectives.com,www,5,com,97,[],-0.5267,negative,0
Mourning 2.0: The AI-Driven Era of Coping With Loss in China - Sixth Tone,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vd3d3LnNpeHRodG9uZS5jb20vbmV3cy8xMDEzODYx0gEA?oc=5,2023-10-10,Sixth Tone,US,en,mourning  the aidriven era of coping with loss in china  sixth tone,60,14,Tuesday,10,2023,4,False,False,Other,https://www.sixthtone.com/news/1013861,www.sixthtone.com,www,2,com,38,['Sixth Tone'],-0.6369,negative," AI-driven advancements today are offering unprecedented ways to cope with grief and keep memories alive. Several Chinese enterprises are now venturing into the world of griefbots and digital avatars. Recreating such digital clones often requires an assortment of emerging AI technologies, says Zhong Ping, the founder of Iceberg Data."
Meta AI Brings New Era for Advertising Tech - Street Fight,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vc3RyZWV0ZmlnaHRtYWcuY29tLzIwMjMvMTAvMTAvdGltZXMtYXJlLWNoYW5naW5nLW1ldGFzLWFpLXBvd2VyZWQtZmVhdHVyZXMtYnJpbmctaW4tbmV3LWVyYS1mb3ItYWR2ZXJ0aXNpbmctdGVjaC_SAQA?oc=5,2023-10-10,Street Fight,US,en,meta ai brings new era for advertising tech  street fight,48,11,Tuesday,10,2023,4,False,False,Other,https://streetfightmag.com/2023/10/10/times-are-changing-metas-ai-powered-features-bring-in-new-era-for-advertising-tech/,streetfightmag.com,streetfightmag,5,com,121,"['Stephanie Miles', 'Stephanie Miles Is A Journalist Who Covers Personal Finance', 'Technology', 'Real Estate. As Street Fight S Senior Editor', 'She Is Particularly Interested In How Local Merchants', 'National Brands Are Utilizing Hyperlocal Technology To Reach Consumers. She Has Written For Fhm', 'The Daily News', 'Working World', 'Gawker', 'Cityfile']",-0.3818,negative,0
1 Artificial Intelligence (AI) Stock That's a Screaming Buy in October ... - The Motley Fool,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzEwLzEwLzEtYWktc3RvY2stc2NyZWFtaW5nLWJ1eS1vY3RvYmVyLTEtcmVhZHktdG8tdHVtYmxlL9IBAA?oc=5,2023-10-10,The Motley Fool,US,en, artificial intelligence ai stock thats a screaming buy in october   the motley fool,77,16,Tuesday,10,2023,4,False,False,Blog,https://www.fool.com/investing/2023/10/10/1-ai-stock-screaming-buy-october-1-ready-to-tumble/,www.fool.com,www,6,com,93,['Sean Williams'],-0.34,negative,Semiconductor giant Intel (INTC -4.66%) stands out as the top buy in October. Intel has a chance to become the world's No. 2 foundry by the end of the decade. Nvidia (NVDA -5.55%) is the AI stock that appears most likely to tumble.
How to use Microsoft AutoGen with multiple prompts and AI agents - Geeky Gadgets,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmdlZWt5LWdhZGdldHMuY29tL2hvdy10by11c2UtbWljcm9zb2Z0LWF1dG9nZW4v0gEA?oc=5,2023-10-10,Geeky Gadgets,US,en,how to use microsoft autogen with multiple prompts and ai agents  geeky gadgets,67,14,Tuesday,10,2023,4,False,False,Other,https://www.geeky-gadgets.com/how-to-use-microsoft-autogen/,www.geeky-gadgets.com,www,2,com,59,['Julian Horsey'],-0.1531,negative,0
AI can support 'seamless claims' but there's 'no substitute for human ... - Insurance Times,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5pbnN1cmFuY2V0aW1lcy5jby51ay9uZXdzL2FpLWNhbi1zdXBwb3J0LXNlYW1sZXNzLWNsYWltcy1idXQtdGhlcmVzLW5vLXN1YnN0aXR1dGUtZm9yLWh1bWFuLXNraWxscy1zZWRnd2ljay8xNDQ1NDY4LmFydGljbGXSAQA?oc=5,2023-10-09,Insurance Times,US,en,ai can support seamless claims but theres no substitute for human   insurance times,77,15,Monday,10,2023,4,False,True,News Outlet,https://www.insurancetimes.co.uk/news/ai-can-support-seamless-claims-but-theres-no-substitute-for-human-skills-sedgwick/1445468.article,www.insurancetimes.co.uk,www,3,uk,135,"['Chantal Kapani', 'Isobel Rafferty', 'James Cowen', 'Clare Ruel', 'Yiannis Kotoulas']",-0.2382,negative,Loss adjustor and claims management firm Sedgwick has been deploying artificial intelligence (AI) to provide a ‘seamless claims experience’ for customers. But strategy development director Richard Sheridan warned that ‘there is no substitute for human skills’ in this process.
New AI May Slash High Death Rate After Hip Fractures - WebMD,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LndlYm1kLmNvbS9vc3Rlb3Bvcm9zaXMvbmV3cy8yMDIzMTAwOS9uZXctYWktbWF5LXNsYXNoLWhpZ2gtZGVhdGgtcmF0ZS1hZnRlci1oaXAtZnJhY3R1cmVz0gEA?oc=5,2023-10-09,WebMD,US,en,new ai may slash high death rate after hip fractures  webmd,49,12,Monday,10,2023,4,False,True,Other,https://www.webmd.com/osteoporosis/news/20231009/new-ai-may-slash-high-death-rate-after-hip-fractures,www.webmd.com,www,4,com,101,[],-0.7184,negative,0
3 Fashion AI Tools Solving Your Personal Style Woes - Refinery29 Australia,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnJlZmluZXJ5MjkuY29tL2VuLWF1L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWZhc2hpb24tYXBwcy10b29sc9IBAA?oc=5,2023-10-09,Refinery29 Australia,US,en, fashion ai tools solving your personal style woes  refinery australia,63,12,Monday,10,2023,4,False,True,Other,https://www.refinery29.com/en-au/artificial-intelligence-fashion-apps-tools,www.refinery29.com,www,2,com,75,"['Emily Ruane', 'Zoe Anastasiou', 'Katy Kelleher', 'Jinnie Lee', 'Ebony-Renee Baker', 'Victoria Montalti', 'Amanda Randone', 'Vivien Lee', 'Fashion Ai Tools Solving Your Personal Style Woes']",-0.128,negative,summarize:    “I’ll be in touch with you soon.”  “What’s next?” you ask. “I want to know where you’re going.’ ““What do you want to do?’” “Tell me what you think.“” I’d like to hear from you. What do you think?�
